5, 10, 15, 0.0291949, 0.0434743, 0.0436091, 0.0494871, 0.0294688, 0.0437484, 0.0460393, 0.0516979, 0.029789, 0.0440675, 0.0466675, 0.0522276
5, 10, 14, 0.20282, 0.216752, 0.351912, 0.352937, 0.196365, 0.210297, 0.343237, 0.344299, 0.19878, 0.212712, 0.34767, 0.348715
5, 10, 13, 0.0332741, 0.0474539, 0.0507008, 0.0561524, 0.0335524, 0.0477319, 0.0522542, 0.0576002, 0.0331988, 0.047377, 0.0517241, 0.0570959
5, 10, 12, 0.16902, 0.182862, 0.277126, 0.278339, 0.168862, 0.182704, 0.276999, 0.278212, 0.168641, 0.182483, 0.276664, 0.277878
5, 9, 16, 0.157191, 0.171749, 0.31916, 0.320554, 0.0496902, 0.0642409, 0.108447, 0.11163, 0.0907119, 0.105268, 0.190999, 0.193017
5, 9, 14, 0.0404741, 0.0549654, 0.0713915, 0.075675, 0.0370238, 0.0515139, 0.0584942, 0.0633857, 0.0380783, 0.052564, 0.0605609, 0.0653431
5, 9, 13, 0.0502621, 0.0647849, 0.0826665, 0.0862554, 0.0504794, 0.0650003, 0.0827733, 0.0863659, 0.0505566, 0.0650761, 0.0824109, 0.0860074
5, 9, 12, 0.0358044, 0.0501475, 0.0586259, 0.0634685, 0.0356465, 0.0499884, 0.0572602, 0.0621816, 0.0356252, 0.0499646, 0.0570402, 0.0619807
5, 8, 16, 0.029964, 0.0441477, 0.0464643, 0.0523421, 0.0303046, 0.044488, 0.0486324, 0.0543271, 0.030067, 0.0442497, 0.0479597, 0.0536957
5, 8, 15, 0.0269439, 0.0412839, 0.0393151, 0.0457901, 0.0273547, 0.0416953, 0.0421303, 0.0483072, 0.0273332, 0.0416729, 0.0419004, 0.0480374
5, 8, 13, 0.029301, 0.0434944, 0.0439364, 0.0501294, 0.0297099, 0.0439032, 0.0463628, 0.052334, 0.029453, 0.0436457, 0.0454687, 0.0514824
5, 8, 12, 0.0517053, 0.0654881, 0.0935254, 0.0968448, 0.0516381, 0.0654206, 0.0932097, 0.0965346, 0.0513329, 0.0651154, 0.0933792, 0.0967033
