4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 0.0348564, 0.0504789, 0.055484, 0.060794, 0.0257384, 0.0413441, 0.03817, 0.0452944, 0.0257805, 0.0413863, 0.0382358, 0.0453503
4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 0.0316743, 0.0475979, 0.0472033, 0.0537116, 0.0261366, 0.0420407, 0.0373695, 0.0448793, 0.0263026, 0.0422084, 0.0376248, 0.0451086
4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 0.0327038, 0.0486307, 0.0502635, 0.0562767, 0.0254708, 0.0413809, 0.0371641, 0.0446474, 0.02558, 0.0414906, 0.0373764, 0.0448321
4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 0.0359758, 0.0519477, 0.0572111, 0.0625633, 0.0269261, 0.042876, 0.0404901, 0.0474771, 0.0270201, 0.0429708, 0.0406111, 0.0475822
4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 0.0310121, 0.0469027, 0.0465769, 0.0531519, 0.0250813, 0.0409547, 0.0358452, 0.0438378, 0.0254154, 0.0412901, 0.0363661, 0.0442964
4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 0.0427789, 0.0580873, 0.0702735, 0.0744758, 0.0282241, 0.04351, 0.0452339, 0.0515339, 0.0283167, 0.0436031, 0.0454653, 0.0517347
4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 0.0320489, 0.0475375, 0.0498215, 0.0560717, 0.0268207, 0.0422791, 0.040035, 0.0472965, 0.026879, 0.0423383, 0.0402123, 0.0474446
4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 0.031424, 0.0474103, 0.0507453, 0.0568274, 0.0246708, 0.040639, 0.0377928, 0.0451614, 0.0247192, 0.0406875, 0.037903, 0.0452538
4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 0.0284398, 0.0447285, 0.042452, 0.0498784, 0.0246627, 0.0409307, 0.0358508, 0.0438564, 0.0248045, 0.0410744, 0.0360968, 0.0440828
4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 0.0287833, 0.0450643, 0.0445664, 0.0514901, 0.0243144, 0.040579, 0.0365285, 0.0442834, 0.0244151, 0.04068, 0.0367143, 0.0444453
4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 0.0305851, 0.0469426, 0.0486862, 0.055221, 0.0252926, 0.0416286, 0.0384795, 0.0460356, 0.0254454, 0.0417829, 0.0387389, 0.0462605
4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 0.0283991, 0.0446614, 0.0421856, 0.0496402, 0.0238644, 0.0401075, 0.0348987, 0.0432144, 0.0241333, 0.0403775, 0.0353438, 0.0436017
4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 0.0356848, 0.0514046, 0.0573793, 0.0629901, 0.0272587, 0.0429572, 0.0436579, 0.0504833, 0.0274303, 0.0431297, 0.0439139, 0.0507063
4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 0.0346131, 0.0495707, 0.0563851, 0.0613515, 0.0271183, 0.0420554, 0.0410138, 0.0476563, 0.0271167, 0.0420539, 0.0410367, 0.0476733
4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 0.032643, 0.0479072, 0.0520302, 0.0578752, 0.0266808, 0.0419228, 0.0395333, 0.0467198, 0.0267292, 0.0419721, 0.0397048, 0.0468637
4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 0.0324305, 0.047694, 0.0510943, 0.0568024, 0.0264826, 0.0417266, 0.0396925, 0.0467541, 0.0264923, 0.0417366, 0.0397175, 0.0467759
4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 0.0369295, 0.0522265, 0.062158, 0.0668701, 0.0271757, 0.0424469, 0.042701, 0.0493212, 0.0272281, 0.0425004, 0.0428342, 0.0494331
4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 0.0311381, 0.0463776, 0.0482912, 0.0544371, 0.0259599, 0.0411797, 0.038342, 0.0459539, 0.0260175, 0.0412378, 0.0385115, 0.0460984
4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 0.0461081, 0.060715, 0.0763323, 0.0799139, 0.0323153, 0.046901, 0.050984, 0.0567725, 0.0323192, 0.0469053, 0.0509893, 0.0567694
4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 0.0318249, 0.0475685, 0.0501952, 0.0561898, 0.0251519, 0.0408839, 0.0369977, 0.0443153, 0.0251574, 0.0408899, 0.0370972, 0.044399
4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 0.0346579, 0.0503817, 0.0571272, 0.0622249, 0.025124, 0.0408383, 0.0387092, 0.0457132, 0.0251082, 0.0408222, 0.0387239, 0.0457254
4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 0.0331721, 0.0490044, 0.0536645, 0.059181, 0.0252232, 0.0410433, 0.0383026, 0.0454157, 0.0252695, 0.04109, 0.0383951, 0.0454949
4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 0.0310495, 0.0467691, 0.049823, 0.0556868, 0.0241727, 0.0398824, 0.0363373, 0.0438518, 0.0241943, 0.0399041, 0.0363935, 0.0439022
4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 0.0382999, 0.0535064, 0.0616053, 0.0661861, 0.0272334, 0.0424263, 0.0433328, 0.0496352, 0.0272845, 0.0424775, 0.0434473, 0.0497342
4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 0.0292881, 0.0453275, 0.0435556, 0.0504688, 0.0246783, 0.0407059, 0.0357233, 0.0434252, 0.0246979, 0.0407262, 0.0357929, 0.0434947
4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 0.0311904, 0.0473111, 0.049002, 0.0551742, 0.0261076, 0.0422131, 0.0389885, 0.0462209, 0.0261736, 0.04228, 0.039089, 0.0463126
4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 0.0287364, 0.0447562, 0.0422901, 0.0495002, 0.0240589, 0.0400654, 0.0341386, 0.042386, 0.0241592, 0.0401663, 0.0343143, 0.0425545
4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 0.0430833, 0.0585624, 0.0705562, 0.0749925, 0.0269589, 0.042425, 0.0434056, 0.0500924, 0.0270207, 0.0424869, 0.0434821, 0.0501605
4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 0.0316248, 0.047753, 0.0500032, 0.0560614, 0.0249728, 0.0410879, 0.0375737, 0.0450205, 0.0250442, 0.0411599, 0.0377081, 0.0451403
4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 0.0287021, 0.0447174, 0.0432443, 0.0500843, 0.0237277, 0.0397331, 0.034873, 0.0428317, 0.0237864, 0.0397918, 0.0349995, 0.0429494
4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 0.036056, 0.0515517, 0.0582167, 0.063335, 0.0267405, 0.0422236, 0.0424814, 0.049254, 0.0268597, 0.0423427, 0.0428205, 0.0495638
4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 0.0309809, 0.0470792, 0.0487171, 0.0549701, 0.0245968, 0.0406813, 0.036702, 0.0445835, 0.0247163, 0.0408014, 0.0368956, 0.0447554
4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 0.0520046, 0.0675037, 0.0867452, 0.0902021, 0.0279287, 0.0434137, 0.0477798, 0.0537818, 0.0280336, 0.0435192, 0.0479099, 0.0538952
4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0.0365215, 0.0519793, 0.0594057, 0.0644612, 0.0266359, 0.0420797, 0.0421966, 0.0493341, 0.0267888, 0.0422329, 0.0424198, 0.0495262
3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0416609, 0.0558677, 0.0701698, 0.0740643, 0.0300732, 0.0442338, 0.0473789, 0.0526808, 0.0303108, 0.0444735, 0.0477372, 0.0530074
3, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0604695, 0.0745853, 0.100311, 0.103714, 0.0266333, 0.0406894, 0.038452, 0.0451055, 0.0267178, 0.0407753, 0.0385667, 0.0452087
3, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0516427, 0.0659931, 0.0853268, 0.08908, 0.0278263, 0.0421152, 0.0428775, 0.0487807, 0.0279292, 0.0422201, 0.0430426, 0.0489314
3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0563094, 0.0704227, 0.092708, 0.0958671, 0.0275384, 0.0416079, 0.0398474, 0.0462918, 0.0276598, 0.0417307, 0.0400169, 0.0464397
3, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0591275, 0.0737245, 0.0976197, 0.101357, 0.0266596, 0.0411954, 0.0401393, 0.0467172, 0.0267567, 0.0412944, 0.0402697, 0.0468356
3, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0537438, 0.0671551, 0.0892461, 0.0922288, 0.0283351, 0.0416782, 0.0422655, 0.0482575, 0.0283818, 0.0417274, 0.0424437, 0.0483925
3, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0485588, 0.0625488, 0.0783305, 0.081891, 0.0262468, 0.040198, 0.0393411, 0.0456256, 0.0263373, 0.0402896, 0.0395927, 0.0458226
3, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.061559, 0.0759028, 0.102677, 0.105973, 0.0269038, 0.0412074, 0.0391502, 0.0457232, 0.026969, 0.0412739, 0.0392441, 0.0458114
3, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0516195, 0.0659442, 0.0848241, 0.0882942, 0.0259896, 0.0402768, 0.0384461, 0.045059, 0.0260737, 0.0403619, 0.0386106, 0.0452026
3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0577864, 0.0722264, 0.0963726, 0.0995858, 0.0278128, 0.0422145, 0.042728, 0.0487502, 0.0278954, 0.0422988, 0.0428578, 0.0488667
3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0586959, 0.0730249, 0.0980604, 0.101171, 0.0256567, 0.0399452, 0.0373045, 0.0444077, 0.0257776, 0.0400673, 0.0374679, 0.0445527
3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0700224, 0.0838388, 0.114306, 0.116643, 0.0288194, 0.0425962, 0.0478586, 0.0531202, 0.0289397, 0.0427185, 0.0481513, 0.0533792
3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0295826, 0.0448614, 0.0529598, 0.0583419, 0.0302532, 0.0454921, 0.0498001, 0.0553376, 0.0297769, 0.0450199, 0.0493838, 0.054966
3, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0328337, 0.0482485, 0.0614094, 0.0658838, 0.0345772, 0.0499574, 0.0579143, 0.0625874, 0.0341712, 0.0495532, 0.0575383, 0.0622411
3, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0318379, 0.0472471, 0.0555466, 0.0605698, 0.0281938, 0.0435478, 0.047169, 0.0530429, 0.0281661, 0.0435234, 0.0471731, 0.053042
3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0297408, 0.0454621, 0.0558696, 0.061096, 0.0306002, 0.0462855, 0.0523779, 0.0577743, 0.0301519, 0.0458405, 0.0519856, 0.0574176
3, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0390326, 0.0538179, 0.0672214, 0.0711998, 0.0304783, 0.0451986, 0.0507099, 0.0558138, 0.0305275, 0.0452481, 0.0507486, 0.0558473
3, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0359978, 0.0512027, 0.0615986, 0.0658815, 0.0278441, 0.0429951, 0.04857, 0.0539195, 0.0279459, 0.0430967, 0.04867, 0.0540106
3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0286255, 0.0440805, 0.0514085, 0.056958, 0.0291178, 0.0445446, 0.0485615, 0.0542875, 0.0283774, 0.0438089, 0.0478024, 0.0536628
3, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0316027, 0.0470652, 0.0563702, 0.0612353, 0.0277972, 0.043217, 0.0477835, 0.0534649, 0.0277955, 0.0432157, 0.0477923, 0.0534781
3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0380883, 0.0536635, 0.0655568, 0.069983, 0.0305176, 0.0460333, 0.051944, 0.0572219, 0.0304088, 0.0459257, 0.0518492, 0.0571372
3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0280722, 0.0435077, 0.0508864, 0.0565362, 0.0275153, 0.0429184, 0.0465023, 0.0527015, 0.0271278, 0.0425334, 0.0461914, 0.0524327
3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0562969, 0.0712671, 0.0940659, 0.0971641, 0.0283726, 0.0432706, 0.0536588, 0.0585371, 0.0284542, 0.0433527, 0.0537236, 0.0585953
3, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0263031, 0.0417532, 0.0447158, 0.050941, 0.0278398, 0.0432517, 0.0454876, 0.0515375, 0.0270922, 0.0425096, 0.0448149, 0.0509432
3, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0280871, 0.0434741, 0.0454087, 0.0515958, 0.0246256, 0.0399592, 0.0390438, 0.0459936, 0.0245525, 0.0398902, 0.0390256, 0.0459767
3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0252052, 0.0409454, 0.0421117, 0.0490073, 0.0258021, 0.0415001, 0.0420409, 0.0487786, 0.0251392, 0.0408445, 0.0414532, 0.0482689
3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0292249, 0.043951, 0.0489001, 0.0544221, 0.0280898, 0.0427743, 0.0441599, 0.0502148, 0.0280643, 0.0427493, 0.0441061, 0.0501669
3, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0291677, 0.0443907, 0.0456295, 0.0516122, 0.0245808, 0.0397541, 0.0397196, 0.0463076, 0.0244844, 0.0396589, 0.0396315, 0.0462303
