8, 10, 11, 0.441122, 0.451562, 0.70997, 0.710252, 0.447423, 0.457853, 0.808196, 0.808455, 0.245523, 0.255884, 0.409944, 0.410224
8, 9, 11, 0.251543, 0.260985, 0.436906, 0.436925, 0.239265, 0.248703, 0.417918, 0.417942, 0.195529, 0.20496, 0.321309, 0.321322
8, 9, 10, 0.297097, 0.306701, 0.505401, 0.505436, 0.28932, 0.298935, 0.494837, 0.494887, 0.232931, 0.242592, 0.381059, 0.381158
7, 10, 11, 0.228924, 0.237831, 0.404963, 0.405208, 0.208238, 0.217167, 0.366842, 0.36716, 0.18429, 0.19319, 0.300933, 0.301212
7, 9, 11, 0.207402, 0.216416, 0.357788, 0.357679, 0.204182, 0.213199, 0.351883, 0.351782, 0.174168, 0.183204, 0.290557, 0.290476
7, 9, 10, 0.200347, 0.209223, 0.342614, 0.342379, 0.200249, 0.209132, 0.343225, 0.342995, 0.172453, 0.181359, 0.279302, 0.279106
7, 8, 11, 0.27081, 0.280012, 0.463738, 0.464024, 0.282577, 0.291827, 0.486988, 0.487364, 0.199741, 0.208949, 0.324377, 0.324731
7, 8, 10, 0.234559, 0.245041, 0.434602, 0.43494, 0.221867, 0.232351, 0.399817, 0.400204, 0.184412, 0.194854, 0.300264, 0.300642
7, 8, 9, 0.255145, 0.265005, 0.433802, 0.433792, 0.25483, 0.264697, 0.433671, 0.433673, 0.212254, 0.222146, 0.348242, 0.348302
6, 10, 11, 0.304325, 0.310869, 0.502122, 0.502086, 0.299488, 0.306056, 0.494629, 0.494631, 0.225625, 0.232288, 0.356256, 0.356273
6, 9, 11, 0.220404, 0.227427, 0.373666, 0.373744, 0.217742, 0.224711, 0.371908, 0.3719, 0.194465, 0.201464, 0.319194, 0.319242
6, 9, 10, 0.22805, 0.234099, 0.385348, 0.384872, 0.225713, 0.231753, 0.383016, 0.382533, 0.203442, 0.20947, 0.333483, 0.332973
6, 8, 11, 0.238219, 0.245445, 0.404081, 0.403845, 0.233047, 0.240278, 0.396213, 0.396007, 0.190545, 0.198046, 0.311414, 0.311564
6, 8, 10, 0.223885, 0.231856, 0.377241, 0.377291, 0.222147, 0.230132, 0.374248, 0.374317, 0.187851, 0.195915, 0.302302, 0.302431
6, 8, 9, 0.216186, 0.224904, 0.366763, 0.366886, 0.212949, 0.221624, 0.361634, 0.361727, 0.190844, 0.19954, 0.314159, 0.314287
6, 7, 11, 0.245757, 0.252625, 0.412617, 0.412519, 0.244652, 0.251509, 0.412549, 0.412447, 0.20607, 0.212949, 0.333952, 0.333824
6, 7, 10, 0.222244, 0.229287, 0.373732, 0.373477, 0.223017, 0.230059, 0.375026, 0.374773, 0.185075, 0.192116, 0.298595, 0.298313
6, 7, 9, 0.232792, 0.239672, 0.392469, 0.391826, 0.230123, 0.236993, 0.387798, 0.387149, 0.217482, 0.224361, 0.361022, 0.360379
5, 10, 11, 0.162535, 0.173454, 0.25609, 0.256838, 0.150529, 0.16146, 0.23367, 0.234509, 0.151665, 0.162593, 0.235783, 0.236612
