0, 2, 4, 5, 6, 7, 8, 9, 10, 11, 0.0861886, 0.0982423, 0.126341, 0.128485, 0.0768234, 0.0887942, 0.11122, 0.113516, 0.076872, 0.0888438, 0.111343, 0.113638
0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 0.0966184, 0.107713, 0.136346, 0.138017, 0.0781494, 0.0891877, 0.109327, 0.111309, 0.0788628, 0.0898957, 0.110369, 0.112323
0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 0.10002, 0.111149, 0.14129, 0.142633, 0.0847764, 0.0958242, 0.117582, 0.119091, 0.0848226, 0.0958776, 0.117674, 0.119189
0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 0.117316, 0.129994, 0.192295, 0.193734, 0.10745, 0.120095, 0.179968, 0.181508, 0.108269, 0.120913, 0.181403, 0.182931
0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 0.0809243, 0.09145, 0.116862, 0.118577, 0.0744582, 0.0849346, 0.107438, 0.109251, 0.0744858, 0.084967, 0.107482, 0.1093
0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 0.10106, 0.111706, 0.142584, 0.143504, 0.0930078, 0.103633, 0.130432, 0.131472, 0.0930408, 0.10367, 0.130494, 0.131538
0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0.136043, 0.146702, 0.220644, 0.221896, 0.115787, 0.126416, 0.194154, 0.195555, 0.115935, 0.126565, 0.194914, 0.196312
0, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0.0890452, 0.099004, 0.129298, 0.130537, 0.0834482, 0.0933797, 0.12008, 0.121436, 0.0835017, 0.0934308, 0.120166, 0.121519
0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0.11943, 0.128942, 0.172512, 0.172923, 0.112508, 0.122016, 0.160811, 0.161336, 0.112507, 0.12202, 0.16082, 0.16135
0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 0.0893432, 0.101958, 0.129011, 0.131283, 0.0776856, 0.0902182, 0.110686, 0.113192, 0.0776908, 0.0902243, 0.110687, 0.113194
0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 0.101021, 0.112677, 0.140857, 0.142627, 0.0809795, 0.0925854, 0.111489, 0.113624, 0.0811232, 0.0927317, 0.111672, 0.113807
0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 0.104386, 0.116025, 0.145644, 0.14706, 0.0871717, 0.0987339, 0.119004, 0.120646, 0.0872461, 0.098815, 0.119122, 0.120767
0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 0.122287, 0.135539, 0.197653, 0.199205, 0.109561, 0.122781, 0.181197, 0.182935, 0.109881, 0.123102, 0.181802, 0.183534
0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 0.0839526, 0.0950259, 0.118737, 0.120582, 0.0757143, 0.0867411, 0.10677, 0.108779, 0.0757536, 0.0867864, 0.106829, 0.108843
0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 0.104355, 0.115549, 0.144826, 0.145877, 0.0944981, 0.105671, 0.130191, 0.131415, 0.0947282, 0.105897, 0.130511, 0.131729
0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 0.140911, 0.152126, 0.226987, 0.228313, 0.117785, 0.12897, 0.195721, 0.197291, 0.119082, 0.130267, 0.198479, 0.200034
0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 0.0918325, 0.102347, 0.130829, 0.132215, 0.0849034, 0.095391, 0.119908, 0.121458, 0.0849356, 0.0954296, 0.119964, 0.121519
0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 0.122379, 0.132439, 0.174115, 0.174674, 0.114541, 0.124595, 0.161416, 0.162124, 0.11459, 0.124643, 0.161488, 0.162195
0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 0.0865205, 0.0977005, 0.126982, 0.128969, 0.0780937, 0.0892267, 0.114936, 0.117025, 0.0781161, 0.0892505, 0.114971, 0.117061
0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 0.0899382, 0.101317, 0.131805, 0.133507, 0.0847095, 0.0960326, 0.122173, 0.123881, 0.0846697, 0.0959969, 0.122141, 0.123853
0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 0.116682, 0.129432, 0.201425, 0.202924, 0.112579, 0.125319, 0.195484, 0.197, 0.113632, 0.126371, 0.196984, 0.198488
0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 0.072128, 0.0826534, 0.108871, 0.110826, 0.073122, 0.0836238, 0.109386, 0.11131, 0.073098, 0.083601, 0.109346, 0.11127
0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 0.0928108, 0.103468, 0.135362, 0.136513, 0.0912428, 0.101906, 0.132082, 0.133241, 0.0912577, 0.101925, 0.132105, 0.133269
0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 0.138674, 0.149434, 0.235152, 0.236402, 0.124989, 0.135746, 0.218231, 0.219523, 0.124963, 0.135721, 0.218542, 0.219834
0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 0.0837175, 0.0936187, 0.126456, 0.127845, 0.0832062, 0.0931057, 0.124266, 0.125667, 0.0831563, 0.0930601, 0.124211, 0.125617
0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 0.112794, 0.122236, 0.167345, 0.167939, 0.111317, 0.120774, 0.163175, 0.163774, 0.111338, 0.120789, 0.163205, 0.163802
0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 0.105294, 0.11578, 0.149869, 0.151049, 0.0927168, 0.10316, 0.131072, 0.132355, 0.0926606, 0.103111, 0.130997, 0.132287
0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 0.118308, 0.13023, 0.193972, 0.195272, 0.108198, 0.120112, 0.181509, 0.182922, 0.108518, 0.120434, 0.182119, 0.183532
0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 0.0833827, 0.0931057, 0.120255, 0.121768, 0.0783602, 0.0880697, 0.113627, 0.115205, 0.0783983, 0.0881117, 0.113677, 0.115257
0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 0.100318, 0.110086, 0.140524, 0.141338, 0.0931914, 0.10297, 0.130503, 0.131409, 0.0933012, 0.103083, 0.130645, 0.131554
0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 0.137481, 0.147463, 0.223642, 0.22473, 0.117771, 0.12775, 0.197956, 0.199184, 0.118966, 0.128944, 0.20011, 0.201332
0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 0.0874138, 0.0965275, 0.125908, 0.127007, 0.0838211, 0.0929321, 0.12062, 0.121785, 0.084576, 0.09366, 0.121564, 0.122696
0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 0.116907, 0.125538, 0.167434, 0.167711, 0.112087, 0.120735, 0.159643, 0.159981, 0.112109, 0.120763, 0.159679, 0.160023
0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 0.123366, 0.1356, 0.201339, 0.202376, 0.115307, 0.127521, 0.189917, 0.190996, 0.115503, 0.127721, 0.190342, 0.191425
0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 0.0890848, 0.0989297, 0.128332, 0.129489, 0.0857623, 0.0955882, 0.122321, 0.123497, 0.0857709, 0.0956014, 0.12236, 0.123537
0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 0.106376, 0.116073, 0.148817, 0.149102, 0.101229, 0.110931, 0.140515, 0.140824, 0.101194, 0.110905, 0.140487, 0.140805
0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 0.145985, 0.156196, 0.236236, 0.236973, 0.129248, 0.139443, 0.213017, 0.213806, 0.130071, 0.140262, 0.214937, 0.215716
0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 0.0937877, 0.102902, 0.134438, 0.13509, 0.0916795, 0.100792, 0.130255, 0.130931, 0.0916167, 0.100739, 0.130183, 0.130869
0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 0.122743, 0.131185, 0.174852, 0.174602, 0.119518, 0.127974, 0.168536, 0.168293, 0.119479, 0.127935, 0.168537, 0.168295
0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 0.112223, 0.123461, 0.189201, 0.190319, 0.108032, 0.119275, 0.184538, 0.18569, 0.108185, 0.119432, 0.184735, 0.185891
0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 0.129871, 0.141477, 0.210869, 0.211355, 0.123634, 0.135257, 0.202628, 0.203159, 0.12444, 0.136051, 0.203926, 0.204435
0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 0.149773, 0.16129, 0.24662, 0.247571, 0.132299, 0.143831, 0.221519, 0.222597, 0.131567, 0.143101, 0.221403, 0.222486
0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 0.117535, 0.128308, 0.198286, 0.198993, 0.11381, 0.124597, 0.192393, 0.193144, 0.114475, 0.125261, 0.19359, 0.194333
0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 0.149916, 0.16028, 0.243712, 0.243585, 0.14481, 0.155194, 0.23577, 0.235671, 0.145613, 0.155985, 0.236934, 0.236814
0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 0.0914474, 0.100478, 0.131052, 0.131656, 0.0900657, 0.0991255, 0.129012, 0.129647, 0.0900994, 0.0991642, 0.129065, 0.129705
0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 0.130033, 0.139408, 0.217235, 0.21822, 0.1157, 0.12509, 0.197956, 0.199038, 0.117292, 0.126679, 0.200612, 0.201679
0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 0.0833215, 0.0916696, 0.123032, 0.123911, 0.0838188, 0.0921776, 0.123552, 0.124438, 0.0836316, 0.0919971, 0.123268, 0.124162
0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 0.108485, 0.116273, 0.157851, 0.157935, 0.107179, 0.114996, 0.155139, 0.155232, 0.10712, 0.114942, 0.155076, 0.155174
0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 0.148375, 0.157933, 0.240714, 0.240948, 0.134132, 0.143715, 0.221006, 0.221295, 0.134549, 0.144115, 0.222211, 0.222482
0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 0.102423, 0.110467, 0.147729, 0.147568, 0.10096, 0.109049, 0.145296, 0.145187, 0.101015, 0.109092, 0.145374, 0.145258
0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 0.149369, 0.156191, 0.214887, 0.213653, 0.148866, 0.155735, 0.213233, 0.212023, 0.148657, 0.155511, 0.212957, 0.211736
0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 0.139258, 0.148114, 0.232669, 0.233195, 0.128996, 0.137874, 0.217153, 0.217742, 0.129728, 0.138597, 0.219046, 0.219623
0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 0.164495, 0.172838, 0.268461, 0.268176, 0.152319, 0.160691, 0.249264, 0.249014, 0.153854, 0.162206, 0.252268, 0.251999
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 0.132026, 0.138623, 0.195596, 0.194832, 0.128634, 0.135264, 0.189184, 0.188416, 0.128755, 0.135373, 0.189524, 0.188751
