3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0355416, 0.0504291, 0.0614555, 0.0657982, 0.0289927, 0.0438217, 0.0477444, 0.0534633, 0.0289951, 0.0438247, 0.0477233, 0.0534427
3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0361021, 0.0515284, 0.0586027, 0.0632455, 0.0256018, 0.0409669, 0.0430931, 0.0492513, 0.0255777, 0.0409437, 0.0430953, 0.049252
3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0288588, 0.0446053, 0.0493715, 0.0553553, 0.0265305, 0.0422278, 0.0437423, 0.0502129, 0.0263833, 0.0420841, 0.0435849, 0.0500909
3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0311612, 0.0469225, 0.05074, 0.0562916, 0.0252142, 0.0409212, 0.0421733, 0.0487493, 0.0251653, 0.0408738, 0.0422855, 0.0488559
3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0318497, 0.0477126, 0.057425, 0.0624304, 0.0272927, 0.0431068, 0.0476207, 0.0535609, 0.0271877, 0.0430045, 0.0475443, 0.0534911
3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0283697, 0.0440962, 0.0477766, 0.0538896, 0.0245821, 0.0402597, 0.04086, 0.04805, 0.0244534, 0.0401342, 0.04075, 0.0479694
3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0456331, 0.060762, 0.0802379, 0.0836639, 0.0276173, 0.0426918, 0.0528854, 0.0581111, 0.0276889, 0.0427654, 0.0530636, 0.0582707
3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0363977, 0.0510424, 0.0578836, 0.062776, 0.0278917, 0.0425008, 0.0419101, 0.0483008, 0.0281244, 0.0427349, 0.0422259, 0.0485801
3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0324755, 0.047097, 0.0495014, 0.0556146, 0.0255899, 0.0401776, 0.0362507, 0.0437845, 0.0258155, 0.0404063, 0.0365589, 0.0440615
3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0335297, 0.0483404, 0.0536362, 0.0590936, 0.026502, 0.0412802, 0.0389902, 0.0459195, 0.0267079, 0.0414887, 0.0392887, 0.0461834
3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0395666, 0.0542571, 0.0605006, 0.0655138, 0.0274791, 0.0421357, 0.039595, 0.0466337, 0.0276096, 0.0422677, 0.0397658, 0.046784
3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0322261, 0.0473744, 0.0504163, 0.0566933, 0.0256918, 0.0408088, 0.0371039, 0.0447253, 0.0259463, 0.0410663, 0.0374647, 0.0450448
3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0386446, 0.0525237, 0.0635998, 0.067985, 0.0282473, 0.0420855, 0.0431963, 0.0496538, 0.0282693, 0.0421089, 0.0432349, 0.0496871
3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0373291, 0.051816, 0.0602195, 0.0650204, 0.0257678, 0.0402301, 0.039197, 0.0460027, 0.0258195, 0.0402828, 0.0392913, 0.0460867
3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.031606, 0.046469, 0.0478406, 0.0541951, 0.0259303, 0.04077, 0.0367683, 0.0442383, 0.0260912, 0.0409337, 0.0370017, 0.0444625
3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0337992, 0.0486523, 0.0535142, 0.0590311, 0.0253567, 0.0401879, 0.0375612, 0.0448144, 0.0254343, 0.0402666, 0.0376897, 0.0449317
3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0357469, 0.0506981, 0.0572968, 0.0625078, 0.0268604, 0.0417849, 0.0398301, 0.0467658, 0.0270188, 0.0419453, 0.0400599, 0.0469683
3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0317678, 0.046607, 0.0490472, 0.0551469, 0.0248524, 0.0396691, 0.035485, 0.0433879, 0.0250957, 0.0399144, 0.0358377, 0.0437049
3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0435109, 0.0576819, 0.0707504, 0.0746402, 0.0281332, 0.0422718, 0.0446766, 0.0508023, 0.0282837, 0.0424238, 0.0448918, 0.0509899
3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.025021, 0.0407659, 0.0408432, 0.0475125, 0.0247293, 0.0404505, 0.0387991, 0.0458374, 0.0248022, 0.040525, 0.0388945, 0.0459172
3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0267813, 0.042653, 0.0448921, 0.0508727, 0.0272955, 0.043144, 0.0445644, 0.0507043, 0.0274355, 0.0432849, 0.0447264, 0.0508481
3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0254189, 0.041317, 0.0418115, 0.0482442, 0.0244264, 0.0402966, 0.0388387, 0.0458816, 0.0245449, 0.0404171, 0.0389819, 0.0459984
3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0251954, 0.0414411, 0.0426388, 0.0492649, 0.025047, 0.0412687, 0.0409364, 0.0478458, 0.0251453, 0.041368, 0.0410531, 0.0479443
3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0268118, 0.0419744, 0.0446753, 0.0505988, 0.0267692, 0.041904, 0.0436189, 0.0498509, 0.0267685, 0.0419044, 0.043615, 0.0498401
3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0248407, 0.0404735, 0.0417122, 0.0478905, 0.0238615, 0.0394745, 0.040895, 0.0473434, 0.0239143, 0.0395267, 0.0409815, 0.0474147
3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0247993, 0.0407563, 0.0411862, 0.0479261, 0.02432, 0.0402546, 0.0385275, 0.0456453, 0.0242884, 0.0402239, 0.0384637, 0.0456108
3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0248734, 0.0408268, 0.0420301, 0.0483731, 0.0236139, 0.0395465, 0.0393458, 0.0462025, 0.0236503, 0.0395826, 0.0394022, 0.0462532
3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0263435, 0.0423807, 0.0453085, 0.0513036, 0.0253251, 0.0413383, 0.0413276, 0.0479737, 0.0253755, 0.0413892, 0.0413854, 0.0480233
3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0245115, 0.0404306, 0.0408415, 0.0476207, 0.0231212, 0.0390183, 0.0372013, 0.0446924, 0.0232042, 0.0391013, 0.0372961, 0.044775
3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.034546, 0.0498488, 0.058307, 0.0629792, 0.0254112, 0.040673, 0.0451408, 0.0511479, 0.0254774, 0.0407391, 0.0451991, 0.0511957
3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0234661, 0.0394037, 0.0378615, 0.0450267, 0.0233491, 0.0392641, 0.0358037, 0.0433377, 0.0233574, 0.0392741, 0.0358371, 0.0433632
3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0233419, 0.0392612, 0.0372398, 0.0445328, 0.0221282, 0.0380204, 0.0329874, 0.0410818, 0.0221433, 0.0380383, 0.0330354, 0.0411154
3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.022416, 0.0387092, 0.0356651, 0.0435682, 0.0221176, 0.0383864, 0.0333214, 0.0415837, 0.022107, 0.0383776, 0.0333369, 0.041592
3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0259538, 0.0411234, 0.042839, 0.049275, 0.0256473, 0.040792, 0.0393736, 0.0464808, 0.0256141, 0.0407598, 0.0394432, 0.0465358
3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.022734, 0.0384446, 0.0369206, 0.0440378, 0.0217604, 0.0374501, 0.0337719, 0.0415064, 0.0216828, 0.0373732, 0.0337477, 0.0414774
3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0223118, 0.0383256, 0.0344937, 0.0423657, 0.0219997, 0.0379907, 0.0321666, 0.040444, 0.0219655, 0.0379576, 0.0321273, 0.0404184
3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0222555, 0.0382776, 0.0352638, 0.0428989, 0.0213063, 0.0373077, 0.0322744, 0.0404348, 0.021259, 0.0372608, 0.0322543, 0.0404175
3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0236558, 0.0397426, 0.0397284, 0.0466967, 0.0226644, 0.0387259, 0.0353415, 0.0430596, 0.0226606, 0.038723, 0.0353591, 0.0430721
3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0217383, 0.0377211, 0.0335242, 0.0416953, 0.0207036, 0.0366655, 0.0304083, 0.039198, 0.0207028, 0.0366652, 0.0304243, 0.0392159
3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0321019, 0.0474399, 0.0530809, 0.058623, 0.024533, 0.0398324, 0.0411949, 0.0480511, 0.0245569, 0.0398566, 0.0412286, 0.0480776
3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 0.0242033, 0.0402908, 0.0396131, 0.0464591, 0.0232452, 0.0393074, 0.0362344, 0.0437203, 0.0232775, 0.0393421, 0.0363032, 0.0437707
3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 0.0238882, 0.0403153, 0.0398906, 0.0469599, 0.0237842, 0.0401884, 0.0380427, 0.0454096, 0.0238106, 0.040216, 0.0381002, 0.0454544
3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 0.0262793, 0.0416177, 0.0440697, 0.0502295, 0.0260484, 0.0413647, 0.0414308, 0.0481136, 0.0260082, 0.0413254, 0.0413945, 0.0480765
3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 0.0240427, 0.0398765, 0.0407307, 0.0471007, 0.0228248, 0.0386378, 0.0379945, 0.0449159, 0.0227957, 0.0386087, 0.0380078, 0.0449219
3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 0.0234178, 0.0395704, 0.0380798, 0.0453297, 0.0231306, 0.0392623, 0.0357529, 0.0433421, 0.0230765, 0.0392089, 0.035681, 0.0432936
3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 0.0233244, 0.0394754, 0.0389165, 0.0457949, 0.0224588, 0.0385906, 0.0364132, 0.0437616, 0.0224402, 0.0385719, 0.0364279, 0.0437737
3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 0.0244608, 0.0406897, 0.0421258, 0.0486452, 0.0239454, 0.0401517, 0.038588, 0.045697, 0.023966, 0.0401731, 0.0386266, 0.0457275
3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 0.0229083, 0.0390286, 0.0374363, 0.0448263, 0.0218754, 0.0379749, 0.0342792, 0.0422942, 0.0218951, 0.0379948, 0.0343211, 0.0423293
3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 0.0320401, 0.0475377, 0.0539784, 0.0592596, 0.0247549, 0.0402122, 0.0430867, 0.0495362, 0.0247939, 0.0402514, 0.0431311, 0.0495707
3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 0.0236125, 0.0400449, 0.0381027, 0.0455673, 0.0223812, 0.0387875, 0.0343243, 0.0424362, 0.0224115, 0.0388202, 0.0343913, 0.0424828
3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 0.0281592, 0.0434465, 0.0468735, 0.0526994, 0.0255265, 0.0407657, 0.040677, 0.0476176, 0.0255332, 0.0407734, 0.04074, 0.0476664
3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 0.0243985, 0.0402473, 0.0398916, 0.0464708, 0.0223118, 0.0381363, 0.0349421, 0.0424585, 0.0222917, 0.0381166, 0.0350169, 0.0425111
3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 0.0241023, 0.0402566, 0.0383203, 0.0455056, 0.0228446, 0.0389743, 0.0341536, 0.0420488, 0.0228276, 0.0389586, 0.0341327, 0.0420355
3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 0.0236828, 0.0398516, 0.0382002, 0.0452845, 0.0218818, 0.0380279, 0.0335852, 0.0415205, 0.0218641, 0.0380107, 0.0335993, 0.0415306
3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 0.0256598, 0.0418736, 0.0435643, 0.0499104, 0.0235834, 0.0397705, 0.0375188, 0.0448679, 0.023614, 0.0398021, 0.0375633, 0.0449027
3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 0.0230306, 0.0391466, 0.0367042, 0.0443109, 0.0212215, 0.0373159, 0.0318334, 0.04039, 0.0212327, 0.0373279, 0.0318618, 0.0404188
3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 0.0323436, 0.0477851, 0.0550905, 0.0601704, 0.0245968, 0.0400025, 0.0426961, 0.0493282, 0.0246548, 0.0400612, 0.0429481, 0.0495431
3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 0.0258957, 0.0415793, 0.0431913, 0.0498923, 0.0254129, 0.041073, 0.0398871, 0.0471833, 0.0253624, 0.0410234, 0.0398394, 0.0471373
3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 0.023008, 0.0391975, 0.0384732, 0.0455332, 0.0221061, 0.0382756, 0.03589, 0.0434421, 0.0220319, 0.0382015, 0.0358626, 0.0434106
3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 0.0224927, 0.0390066, 0.0356257, 0.0436225, 0.0222139, 0.038705, 0.0336836, 0.0419234, 0.022173, 0.0386648, 0.0336353, 0.0418902
3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 0.0225564, 0.0390691, 0.0368267, 0.0444167, 0.0216151, 0.0381069, 0.0342332, 0.0422398, 0.0215708, 0.0380627, 0.0342189, 0.0422258
3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 0.0236588, 0.0402482, 0.0403608, 0.0475445, 0.0228493, 0.0394139, 0.0364882, 0.0442662, 0.0228593, 0.0394248, 0.0365194, 0.0442891
3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 0.021969, 0.0384468, 0.0348443, 0.043056, 0.0209148, 0.0373708, 0.0320777, 0.0407754, 0.0209234, 0.0373796, 0.0321037, 0.0407986
3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 0.0321955, 0.0480411, 0.053497, 0.0593, 0.024317, 0.0401238, 0.0416891, 0.0487456, 0.0243398, 0.0401468, 0.0417158, 0.0487651
3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 0.0266066, 0.0417105, 0.0442211, 0.0501425, 0.0258589, 0.0409408, 0.041038, 0.0476484, 0.0257493, 0.0408316, 0.0409188, 0.0475405
3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 0.0259047, 0.041313, 0.0433063, 0.0497821, 0.0251649, 0.040553, 0.0390951, 0.0463266, 0.0250825, 0.0404719, 0.0390091, 0.0462565
3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 0.0253652, 0.0407891, 0.0425764, 0.0490204, 0.0248877, 0.0402941, 0.0391369, 0.0462594, 0.0248125, 0.0402193, 0.0390955, 0.0462252
3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 0.0274316, 0.0428883, 0.0483573, 0.0540096, 0.02553, 0.0409595, 0.0425845, 0.0492231, 0.0254922, 0.0409226, 0.04256, 0.0491981
3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 0.0250976, 0.0404739, 0.0419489, 0.0487631, 0.0240254, 0.0393834, 0.037288, 0.0451039, 0.0239907, 0.0393492, 0.0372845, 0.0450988
3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 0.0385517, 0.0532241, 0.0646872, 0.0687934, 0.0313348, 0.0459767, 0.0525635, 0.0583168, 0.0312675, 0.0459097, 0.0524146, 0.0581747
3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 0.0235566, 0.0394668, 0.0379064, 0.0448942, 0.0230611, 0.0389532, 0.0354938, 0.0428893, 0.0229256, 0.0388182, 0.0353644, 0.0427821
3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 0.025287, 0.0411915, 0.0424374, 0.0486083, 0.0229855, 0.0388756, 0.037176, 0.0442832, 0.0228363, 0.0387263, 0.0370568, 0.0441778
3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 0.0241726, 0.0401785, 0.0408753, 0.0473499, 0.0228678, 0.0388536, 0.0365467, 0.0437954, 0.0227463, 0.0387326, 0.0364621, 0.0437192
3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 0.023011, 0.0388897, 0.0378742, 0.0448169, 0.0215245, 0.0373893, 0.0340216, 0.0417608, 0.0214389, 0.0373034, 0.0339753, 0.0417263
3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 0.0281719, 0.0434322, 0.0479675, 0.0534961, 0.0243858, 0.0396243, 0.041639, 0.0480813, 0.0243455, 0.0395848, 0.0417836, 0.0482042
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 0.0230254, 0.0392606, 0.0351602, 0.0428469, 0.022351, 0.0385664, 0.0337246, 0.0415819, 0.0222037, 0.0384196, 0.0335784, 0.0414689
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 0.0247224, 0.0410208, 0.0417538, 0.048428, 0.0240853, 0.0403635, 0.0374707, 0.044811, 0.0240404, 0.0403192, 0.0374257, 0.0447764
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 0.0222286, 0.0384183, 0.0334479, 0.0415593, 0.0214304, 0.0376014, 0.0316051, 0.0401156, 0.0213505, 0.0375214, 0.0315058, 0.040049
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 0.0370381, 0.0525923, 0.0596041, 0.0645426, 0.024043, 0.0395642, 0.0414472, 0.0483248, 0.0240543, 0.0395758, 0.0414569, 0.048335
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 0.0235177, 0.0398403, 0.0396052, 0.0465468, 0.0224848, 0.0387893, 0.035483, 0.0431279, 0.0224128, 0.0387177, 0.0354294, 0.0430859
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 0.0226366, 0.038841, 0.035165, 0.0427899, 0.0207885, 0.0369774, 0.032026, 0.0403099, 0.0207197, 0.0369081, 0.031974, 0.0402713
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 0.0294801, 0.0450573, 0.0496541, 0.0553741, 0.0236008, 0.039155, 0.0402576, 0.0472694, 0.0236069, 0.0391612, 0.0403938, 0.0473999
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 0.0232023, 0.0394714, 0.0393052, 0.0464938, 0.0218507, 0.038103, 0.0341944, 0.0423737, 0.0218382, 0.0380906, 0.0341911, 0.0423741
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 0.0444364, 0.0600161, 0.073012, 0.0768839, 0.0248901, 0.0404352, 0.0461372, 0.0523006, 0.0249251, 0.0404711, 0.0461747, 0.0523301
3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0.0345401, 0.0500587, 0.0565218, 0.0615516, 0.0231608, 0.0386473, 0.0394637, 0.0469909, 0.0231968, 0.0386833, 0.0395105, 0.0470265
2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0581583, 0.0714405, 0.0919424, 0.0950738, 0.0380505, 0.0513247, 0.0530878, 0.0585826, 0.0381904, 0.0514654, 0.0532962, 0.0587645
2, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.036217, 0.051213, 0.0585256, 0.0633027, 0.0273049, 0.0422705, 0.041218, 0.0476304, 0.0275647, 0.0425316, 0.041574, 0.0479398
2, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0307106, 0.0456671, 0.0451678, 0.0515491, 0.0256286, 0.0405617, 0.0352434, 0.0428144, 0.0259642, 0.0409, 0.0358367, 0.0433246
2, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0330041, 0.0481704, 0.0525432, 0.0580335, 0.0262146, 0.041355, 0.0383383, 0.0452631, 0.0264324, 0.0415744, 0.0386564, 0.0455376
2, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0378986, 0.0529401, 0.0567875, 0.0619028, 0.0276077, 0.0426243, 0.0386508, 0.04564, 0.0277265, 0.0427441, 0.038824, 0.045787
2, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0321386, 0.0476299, 0.0487655, 0.0551222, 0.0258687, 0.0413342, 0.0367511, 0.0442931, 0.0261028, 0.0415703, 0.0371152, 0.0446076
2, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0399184, 0.0541645, 0.0658083, 0.0699289, 0.0285939, 0.042806, 0.0417608, 0.0482435, 0.0286522, 0.0428653, 0.0418487, 0.0483161
2, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.03726, 0.052105, 0.0603064, 0.0649046, 0.0259739, 0.0408012, 0.0379843, 0.0447899, 0.0260406, 0.0408685, 0.0380946, 0.0448825
2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0313894, 0.0465977, 0.045832, 0.0522793, 0.0259559, 0.0411451, 0.0358734, 0.0433589, 0.0261148, 0.0413057, 0.0361179, 0.0435778
2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0315486, 0.0467391, 0.0492682, 0.0550571, 0.0255434, 0.0407195, 0.0365216, 0.0437729, 0.0256494, 0.0408261, 0.0366946, 0.0439231
