5, 10, 12, 14, 16, 17, 0.0286855, 0.043195, 0.0448505, 0.0505053, 0.0305664, 0.0450644, 0.0473897, 0.0528914, 0.029636, 0.0441388, 0.0464681, 0.0520489
5, 10, 12, 14, 15, 17, 0.026389, 0.0409383, 0.0401081, 0.0466533, 0.0283608, 0.0428984, 0.0433673, 0.0496244, 0.027533, 0.0420751, 0.0425535, 0.048899
5, 10, 12, 14, 15, 16, 0.0279086, 0.0420127, 0.0458117, 0.0514178, 0.0285951, 0.0426873, 0.0476045, 0.0530556, 0.0286831, 0.0427786, 0.0477302, 0.0531702
5, 10, 12, 13, 16, 17, 0.0272281, 0.0417834, 0.0423964, 0.0484209, 0.0293276, 0.0438711, 0.0457472, 0.0514833, 0.0285634, 0.0431106, 0.0450262, 0.0508074
5, 10, 12, 13, 15, 17, 0.0261289, 0.0407143, 0.0399191, 0.0463551, 0.0281902, 0.0427632, 0.0438246, 0.0498809, 0.0277456, 0.042321, 0.0434585, 0.0495181
5, 10, 12, 13, 15, 16, 0.0275382, 0.0416981, 0.0442139, 0.0500561, 0.0282158, 0.0423647, 0.0465275, 0.0521411, 0.0280869, 0.0422401, 0.0463194, 0.0519447
5, 10, 12, 13, 14, 17, 0.0272835, 0.0417834, 0.0428029, 0.0488857, 0.0293452, 0.0438332, 0.0456358, 0.0515215, 0.028443, 0.0429357, 0.0448012, 0.0507277
5, 10, 12, 13, 14, 16, 0.0298442, 0.0438065, 0.0499118, 0.055033, 0.0303713, 0.0443255, 0.051479, 0.0564765, 0.0303971, 0.0443509, 0.051488, 0.056475
5, 10, 12, 13, 14, 15, 0.0278188, 0.041927, 0.0449937, 0.0508044, 0.0284355, 0.0425311, 0.0468939, 0.0525316, 0.0284406, 0.0425422, 0.0470389, 0.0526347
5, 10, 11, 15, 16, 17, 0.02747, 0.0425082, 0.0464608, 0.0523269, 0.0281891, 0.0432145, 0.0477388, 0.0534747, 0.0283392, 0.0433618, 0.0480634, 0.0538002
5, 10, 11, 14, 16, 17, 0.0286821, 0.0437464, 0.0471148, 0.0529735, 0.0299362, 0.0449903, 0.0481081, 0.0538814, 0.0296912, 0.0447463, 0.0478755, 0.0536885
5, 10, 11, 14, 15, 17, 0.0276103, 0.0426325, 0.0476132, 0.053639, 0.0279522, 0.0429613, 0.0463766, 0.0523459, 0.0280103, 0.0430181, 0.0465237, 0.052508
5, 10, 11, 14, 15, 16, 0.0270611, 0.0417994, 0.0472209, 0.053071, 0.0271967, 0.0419171, 0.0468715, 0.052673, 0.0272367, 0.0419591, 0.0469975, 0.0528326
5, 10, 11, 13, 16, 17, 0.0284425, 0.0435096, 0.0489017, 0.0546089, 0.0292516, 0.0443064, 0.0482696, 0.0540263, 0.0295898, 0.0446426, 0.0486653, 0.0543852
5, 10, 11, 13, 15, 17, 0.0291449, 0.0441463, 0.0516979, 0.057112, 0.0289764, 0.0439655, 0.0493086, 0.0548843, 0.0302658, 0.045249, 0.0505348, 0.05599
5, 10, 11, 13, 15, 16, 0.0275593, 0.0423014, 0.0479324, 0.0535439, 0.0270389, 0.0417611, 0.0472008, 0.0528493, 0.0275357, 0.0422549, 0.0478667, 0.0534545
5, 10, 11, 13, 14, 17, 0.0279493, 0.042995, 0.0464858, 0.0525091, 0.029097, 0.0441302, 0.0473002, 0.0532484, 0.0292344, 0.044267, 0.0475099, 0.0534317
5, 10, 11, 13, 14, 16, 0.0276166, 0.0423212, 0.0490311, 0.0545434, 0.0290682, 0.0437553, 0.0499326, 0.0553139, 0.0287866, 0.0434757, 0.0498165, 0.055194
5, 10, 11, 13, 14, 15, 0.0271281, 0.0418481, 0.0468828, 0.0528083, 0.0269775, 0.0416778, 0.046564, 0.052442, 0.027477, 0.0421768, 0.0471803, 0.0529691
5, 10, 11, 12, 16, 17, 0.0284544, 0.0436195, 0.0463193, 0.0523867, 0.0298613, 0.0450163, 0.0476877, 0.0536012, 0.0290685, 0.044226, 0.0469641, 0.0529743
5, 10, 11, 12, 15, 17, 0.0268599, 0.0420006, 0.0445143, 0.0508941, 0.027549, 0.0426764, 0.0451157, 0.0513438, 0.0272724, 0.0424003, 0.0449838, 0.0512579
5, 10, 11, 12, 15, 16, 0.0266858, 0.0415162, 0.0466528, 0.0527286, 0.0271441, 0.0419577, 0.0466347, 0.0526093, 0.0270269, 0.0418434, 0.0466226, 0.0526383
5, 10, 11, 12, 14, 17, 0.0285964, 0.0437187, 0.0468847, 0.0530236, 0.0299739, 0.0450869, 0.0474649, 0.0535458, 0.0290256, 0.0441415, 0.0465472, 0.0527632
5, 10, 11, 12, 14, 16, 0.0303552, 0.0450911, 0.0536558, 0.0587332, 0.0333223, 0.0480469, 0.0554045, 0.0603353, 0.0307646, 0.0454938, 0.0528774, 0.0580126
5, 10, 11, 12, 14, 15, 0.0267183, 0.0414993, 0.0471319, 0.0532381, 0.0271754, 0.0419399, 0.0466567, 0.0527654, 0.0269996, 0.0417672, 0.04659, 0.0527231
5, 10, 11, 12, 13, 17, 0.0271079, 0.0422638, 0.0446125, 0.0509925, 0.0286007, 0.0437442, 0.0462844, 0.0524553, 0.0282112, 0.0433556, 0.0460851, 0.0522624
5, 10, 11, 12, 13, 16, 0.0273607, 0.0421531, 0.049039, 0.0547817, 0.0287902, 0.0435664, 0.049642, 0.0552432, 0.0280328, 0.0428125, 0.0491251, 0.0547661
5, 10, 11, 12, 13, 15, 0.0266092, 0.0414295, 0.0461462, 0.0523458, 0.0266255, 0.0414268, 0.0459112, 0.052033, 0.0269196, 0.041723, 0.0463781, 0.0524221
5, 10, 11, 12, 13, 14, 0.0275176, 0.0422519, 0.0500986, 0.0557246, 0.0289583, 0.0436762, 0.0501178, 0.0557205, 0.0279863, 0.0427086, 0.049441, 0.0550845
5, 9, 14, 15, 16, 17, 0.0356628, 0.0504995, 0.0585574, 0.0634175, 0.0354649, 0.0502986, 0.0561555, 0.0611646, 0.0356832, 0.0505167, 0.0563387, 0.0613381
5, 9, 13, 15, 16, 17, 0.0376388, 0.0524321, 0.0607866, 0.0652579, 0.0385663, 0.0533553, 0.0612623, 0.0657469, 0.0388778, 0.0536667, 0.0615724, 0.0660381
5, 9, 13, 14, 16, 17, 0.0376163, 0.0524563, 0.0606165, 0.0651733, 0.0374516, 0.0522886, 0.0587404, 0.0634672, 0.0377409, 0.0525777, 0.0590126, 0.063721
5, 9, 13, 14, 15, 17, 0.0376819, 0.0524997, 0.0626163, 0.0670472, 0.0370899, 0.0518998, 0.0586436, 0.0633846, 0.0373512, 0.0521609, 0.0588801, 0.0636051
5, 9, 13, 14, 15, 16, 0.0320573, 0.0465703, 0.0551008, 0.0598756, 0.0319326, 0.0464424, 0.0535846, 0.0584466, 0.0322, 0.0467081, 0.0537426, 0.0585842
5, 9, 12, 15, 16, 17, 0.034327, 0.0492475, 0.0551458, 0.0603941, 0.0345089, 0.0494281, 0.0544165, 0.0596569, 0.0346201, 0.0495392, 0.0544748, 0.0597135
5, 9, 12, 14, 16, 17, 0.0371848, 0.0520925, 0.0589096, 0.0637154, 0.0367388, 0.0516463, 0.0570719, 0.0620349, 0.0368373, 0.0517449, 0.0571094, 0.0620712
5, 9, 12, 14, 15, 17, 0.0340019, 0.0489069, 0.053762, 0.0593271, 0.034237, 0.0491412, 0.0533153, 0.0588412, 0.0343545, 0.0492587, 0.0533707, 0.0588955
5, 9, 12, 14, 15, 16, 0.0322133, 0.0467752, 0.0545622, 0.0595979, 0.0322175, 0.0467778, 0.0533321, 0.0584558, 0.0321413, 0.0467019, 0.0531751, 0.0583145
5, 9, 12, 13, 16, 17, 0.0358629, 0.0507844, 0.0574384, 0.0623828, 0.0360274, 0.0509475, 0.0566188, 0.0615932, 0.036198, 0.0511181, 0.0567585, 0.0617232
5, 9, 12, 13, 15, 17, 0.0345889, 0.0494982, 0.0560735, 0.0611589, 0.0350938, 0.0500002, 0.0556314, 0.0606921, 0.0351973, 0.0501035, 0.0556776, 0.060733
5, 9, 12, 13, 15, 16, 0.031953, 0.046538, 0.0545174, 0.0595079, 0.0319509, 0.0465332, 0.0531345, 0.0581858, 0.0319491, 0.0465312, 0.0530377, 0.058092
5, 9, 12, 13, 14, 17, 0.0355245, 0.0504263, 0.0568052, 0.0619594, 0.0356724, 0.0505732, 0.0556956, 0.0609107, 0.035883, 0.0507836, 0.0558782, 0.0610822
5, 9, 12, 13, 14, 16, 0.0327748, 0.0472827, 0.0569948, 0.0616473, 0.0329522, 0.0474579, 0.0558572, 0.0605615, 0.0328069, 0.0473124, 0.0555876, 0.0603145
5, 9, 12, 13, 14, 15, 0.0316633, 0.0462241, 0.0537121, 0.0588871, 0.0319231, 0.0464812, 0.0528103, 0.0580194, 0.031875, 0.0464334, 0.0526727, 0.0578818
5, 9, 11, 15, 16, 17, 0.0365903, 0.05176, 0.0627995, 0.0674582, 0.0376375, 0.0528005, 0.0630135, 0.0676189, 0.0380744, 0.0532375, 0.0627959, 0.0674627
5, 9, 11, 14, 16, 17, 0.0387924, 0.0541027, 0.0668212, 0.0714648, 0.0371387, 0.0524446, 0.0598422, 0.0648171, 0.0372988, 0.0526042, 0.0599364, 0.0649144
5, 9, 11, 14, 15, 17, 0.0392692, 0.0545116, 0.069519, 0.0739307, 0.0355945, 0.0508201, 0.0590347, 0.0640163, 0.0359687, 0.0511936, 0.0593963, 0.0643592
5, 9, 11, 14, 15, 16, 0.0316955, 0.0467151, 0.0572335, 0.0623525, 0.0342967, 0.0493099, 0.0576242, 0.0626195, 0.0342869, 0.0492992, 0.057441, 0.0624657
5, 9, 11, 13, 16, 17, 0.0411963, 0.0564563, 0.069501, 0.0737993, 0.0401098, 0.0553618, 0.0644638, 0.0690977, 0.040495, 0.0557465, 0.0648351, 0.0694483
5, 9, 11, 13, 15, 17, 0.0447562, 0.0598717, 0.0719384, 0.0759107, 0.0457029, 0.0608142, 0.0721931, 0.0762309, 0.0460608, 0.0611723, 0.0726039, 0.0766084
5, 9, 11, 13, 15, 16, 0.0350692, 0.0500359, 0.0620082, 0.0665084, 0.0383932, 0.053348, 0.0631721, 0.0676059, 0.0389586, 0.053913, 0.0637799, 0.0681734
5, 9, 11, 13, 14, 17, 0.0381169, 0.0534069, 0.0658162, 0.0704807, 0.0379031, 0.0531867, 0.0611022, 0.0660164, 0.0381828, 0.053466, 0.0613389, 0.0662363
5, 9, 11, 13, 14, 16, 0.0377581, 0.0527974, 0.0645267, 0.0689471, 0.0406756, 0.0557102, 0.0661513, 0.0704536, 0.0406175, 0.0556521, 0.065798, 0.070115
5, 9, 11, 13, 14, 15, 0.0326793, 0.0476779, 0.0593698, 0.0642587, 0.0353035, 0.0502921, 0.0589529, 0.0637697, 0.0357508, 0.0507385, 0.0593564, 0.0641252
5, 9, 11, 12, 16, 17, 0.0366123, 0.0520172, 0.0627649, 0.0677638, 0.0357566, 0.0511587, 0.0577063, 0.062905, 0.0357611, 0.0511629, 0.057641, 0.0628525
5, 9, 11, 12, 15, 17, 0.0356899, 0.0510436, 0.0635147, 0.0684884, 0.0334261, 0.048768, 0.0557462, 0.0610542, 0.0334926, 0.0488337, 0.0557759, 0.061087
5, 9, 11, 12, 15, 16, 0.0308386, 0.0459382, 0.0563578, 0.0617163, 0.0326068, 0.0477008, 0.0553685, 0.0606464, 0.0320721, 0.0471655, 0.0546403, 0.0599921
5, 9, 11, 12, 14, 17, 0.0358857, 0.0512837, 0.0601586, 0.0654654, 0.0353926, 0.0507895, 0.0565703, 0.062037, 0.0355051, 0.0509016, 0.0566283, 0.0620988
5, 9, 11, 12, 14, 16, 0.041663, 0.0567551, 0.0696188, 0.0738011, 0.0422319, 0.0573228, 0.0682281, 0.0724767, 0.0420393, 0.0571303, 0.0677403, 0.0720191
5, 9, 11, 12, 14, 15, 0.030338, 0.0454259, 0.0551359, 0.0607477, 0.0323149, 0.047398, 0.0545382, 0.0600788, 0.0315444, 0.046627, 0.0535722, 0.0591997
5, 9, 11, 12, 13, 17, 0.0348342, 0.0502303, 0.0600769, 0.0652617, 0.0352319, 0.0506228, 0.0574448, 0.0627022, 0.0351909, 0.0505813, 0.0573103, 0.0625722
5, 9, 11, 12, 13, 16, 0.03382, 0.0489285, 0.0598921, 0.0648307, 0.0373159, 0.0524197, 0.0619482, 0.0666713, 0.0361705, 0.0512746, 0.0602822, 0.0650952
5, 9, 11, 12, 13, 15, 0.0310354, 0.0461303, 0.0575908, 0.0628178, 0.0323113, 0.0473964, 0.055192, 0.0604266, 0.0322189, 0.0473031, 0.0550042, 0.0602164
5, 9, 11, 12, 13, 14, 0.0331946, 0.0482856, 0.059321, 0.0643958, 0.036867, 0.0519538, 0.061263, 0.0661902, 0.0352255, 0.0503124, 0.0590068, 0.0640573
5, 9, 10, 15, 16, 17, 0.0285561, 0.0431887, 0.0466783, 0.0521731, 0.0293343, 0.043959, 0.0479918, 0.0533157, 0.0290996, 0.0437246, 0.0469312, 0.0524075
5, 9, 10, 14, 16, 17, 0.029226, 0.0438863, 0.0463825, 0.0520134, 0.0304647, 0.0451192, 0.047726, 0.05324, 0.030157, 0.0448125, 0.0474512, 0.0530042
5, 9, 10, 14, 15, 17, 0.0277209, 0.0423575, 0.0437766, 0.0497659, 0.0290085, 0.0436382, 0.0459061, 0.0516224, 0.0288921, 0.0435214, 0.0458494, 0.0516019
5, 9, 10, 14, 15, 16, 0.0285036, 0.0428224, 0.0472652, 0.0528748, 0.028368, 0.0426816, 0.0476529, 0.0532151, 0.0283706, 0.0426843, 0.0476346, 0.0532131
5, 9, 10, 13, 16, 17, 0.0283987, 0.0430649, 0.0454444, 0.051095, 0.0298205, 0.0444795, 0.0475567, 0.0530411, 0.0297824, 0.0444401, 0.047698, 0.0531652
5, 9, 10, 13, 15, 17, 0.029081, 0.0436919, 0.0480756, 0.0533421, 0.0298209, 0.0444251, 0.0484847, 0.053765, 0.030055, 0.044655, 0.0487511, 0.053988
5, 9, 10, 13, 15, 16, 0.0296099, 0.0439335, 0.0479765, 0.0533289, 0.0296142, 0.0439344, 0.0492444, 0.0544758, 0.0292081, 0.0435252, 0.0486118, 0.053877
5, 9, 10, 13, 14, 17, 0.0283184, 0.0429651, 0.0453778, 0.0512088, 0.0297338, 0.0443735, 0.0469097, 0.0525849, 0.0296985, 0.0443377, 0.0469461, 0.0526075
5, 9, 10, 13, 14, 16, 0.0317349, 0.0460019, 0.0527023, 0.0577409, 0.0313314, 0.0455957, 0.0526264, 0.0576569, 0.0311598, 0.0454224, 0.0523627, 0.0574063
5, 9, 10, 13, 14, 15, 0.0287402, 0.0430471, 0.0473165, 0.0529302, 0.0285552, 0.0428566, 0.0477126, 0.0532745, 0.0286192, 0.0429188, 0.0477554, 0.0532842
5, 9, 10, 12, 16, 17, 0.0292127, 0.043974, 0.0462711, 0.0520724, 0.0305037, 0.0452594, 0.0476234, 0.053277, 0.0301143, 0.0448707, 0.0472071, 0.0529114
5, 9, 10, 12, 15, 17, 0.0273014, 0.0420462, 0.0425071, 0.0487871, 0.0286835, 0.0434217, 0.0449169, 0.0509019, 0.0282634, 0.0430018, 0.0445093, 0.0505599
5, 9, 10, 12, 15, 16, 0.0278911, 0.0423032, 0.0467218, 0.052545, 0.0279928, 0.0423976, 0.0471108, 0.0528724, 0.0280461, 0.0424533, 0.0472137, 0.05299
5, 9, 10, 12, 14, 17, 0.0293311, 0.0440545, 0.0470721, 0.0529068, 0.0305663, 0.0452844, 0.0476684, 0.0534785, 0.0299797, 0.0446991, 0.0470431, 0.0529272
5, 9, 10, 12, 14, 16, 0.030397, 0.0447068, 0.0536821, 0.0586457, 0.029942, 0.0442454, 0.0525204, 0.0575667, 0.0302569, 0.0445596, 0.0528559, 0.0578653
5, 9, 10, 12, 14, 15, 0.0281434, 0.0425156, 0.0479102, 0.0536531, 0.0281272, 0.042491, 0.0475948, 0.0533791, 0.0283999, 0.0427668, 0.0483024, 0.0540003
5, 9, 10, 12, 13, 17, 0.0279004, 0.0426567, 0.0446949, 0.0507918, 0.0294022, 0.044152, 0.0462637, 0.0521554, 0.0290217, 0.0437716, 0.0459358, 0.0518439
5, 9, 10, 12, 13, 16, 0.0293316, 0.0436924, 0.0504652, 0.0558942, 0.0290199, 0.0433747, 0.0501132, 0.055536, 0.029394, 0.0437489, 0.0506712, 0.0560661
5, 9, 10, 12, 13, 15, 0.0279405, 0.0423481, 0.0463808, 0.0522535, 0.0279744, 0.0423741, 0.0468511, 0.0526509, 0.0281738, 0.0425752, 0.0471396, 0.0528774
5, 9, 10, 12, 13, 14, 0.030442, 0.0447549, 0.0527052, 0.0578842, 0.0297371, 0.0440423, 0.0514934, 0.056754, 0.0302937, 0.0446, 0.052121, 0.0573148
5, 9, 10, 11, 16, 17, 0.0297551, 0.0448728, 0.0501598, 0.0556769, 0.0306784, 0.0457897, 0.0501991, 0.0556296, 0.0304573, 0.0455673, 0.0499999, 0.0554781
5, 9, 10, 11, 15, 17, 0.0293327, 0.0443143, 0.0514125, 0.056628, 0.0302402, 0.0452148, 0.0517281, 0.0568865, 0.0301146, 0.0450847, 0.0516632, 0.0568281
5, 9, 10, 11, 15, 16, 0.0278229, 0.0426459, 0.0492487, 0.0547879, 0.0276009, 0.0424095, 0.0480153, 0.0535417, 0.0276664, 0.0424725, 0.0481687, 0.0537331
5, 9, 10, 11, 14, 17, 0.0298884, 0.0450052, 0.0497825, 0.0554825, 0.0305745, 0.0456855, 0.0493079, 0.0549322, 0.0304142, 0.0455242, 0.0491569, 0.0548308
5, 9, 10, 11, 14, 16, 0.0293599, 0.0442059, 0.05251, 0.0578098, 0.0321049, 0.0469423, 0.0538196, 0.0589121, 0.0305851, 0.0454232, 0.0521726, 0.0574346
5, 9, 10, 11, 14, 15, 0.0272281, 0.0420518, 0.0484561, 0.0543708, 0.0274475, 0.0422588, 0.0473762, 0.0531941, 0.0275208, 0.0423302, 0.0474681, 0.0533402
5, 9, 10, 11, 13, 17, 0.0290197, 0.0441146, 0.0490858, 0.0546969, 0.0303799, 0.0454683, 0.0504951, 0.0559424, 0.030933, 0.046016, 0.0510714, 0.0565016
5, 9, 10, 11, 13, 16, 0.0278956, 0.042751, 0.0503021, 0.0557475, 0.0289413, 0.0437816, 0.0500925, 0.0554593, 0.0290915, 0.0439292, 0.0502889, 0.0556389
5, 9, 10, 11, 13, 15, 0.0285919, 0.0433942, 0.0502374, 0.05555, 0.0281267, 0.0429146, 0.0488595, 0.0542301, 0.0288651, 0.0436469, 0.0496341, 0.054928
5, 9, 10, 11, 13, 14, 0.0277524, 0.0425892, 0.0505059, 0.0561649, 0.0289402, 0.0437625, 0.04998, 0.0555505, 0.0287831, 0.043604, 0.0499476, 0.0555025
5, 9, 10, 11, 12, 17, 0.0294352, 0.0446682, 0.0484701, 0.0544774, 0.0304305, 0.0456586, 0.0487268, 0.054551, 0.0298235, 0.0450515, 0.0480617, 0.0540029
5, 9, 10, 11, 12, 16, 0.0296175, 0.0445503, 0.0532798, 0.0587358, 0.0325232, 0.0474493, 0.0544288, 0.0596594, 0.0302993, 0.0452265, 0.0520785, 0.0575479
5, 9, 10, 11, 12, 15, 0.0269233, 0.0418495, 0.0483597, 0.0544947, 0.027255, 0.0421698, 0.0470129, 0.0530731, 0.0270881, 0.0420028, 0.0469371, 0.053062
5, 9, 10, 11, 12, 14, 0.0300676, 0.0449646, 0.0548419, 0.0601006, 0.033584, 0.0484746, 0.0561897, 0.0612953, 0.0305519, 0.0454437, 0.0528254, 0.0582581
5, 9, 10, 11, 12, 13, 0.0272728, 0.0422051, 0.050421, 0.0563001, 0.0286373, 0.0435578, 0.0497587, 0.0555506, 0.0279385, 0.0428589, 0.0492856, 0.0550943
5, 8, 14, 15, 16, 17, 0.0247441, 0.0392955, 0.0370039, 0.0437508, 0.0262567, 0.0407935, 0.0407999, 0.047047, 0.0256678, 0.0402098, 0.0401704, 0.0465126
5, 8, 13, 15, 16, 17, 0.0249012, 0.0394721, 0.0387048, 0.045142, 0.0261368, 0.0406939, 0.0416174, 0.0476854, 0.0257671, 0.0403254, 0.0413644, 0.0474434
5, 8, 13, 14, 16, 17, 0.0251799, 0.0396742, 0.0386561, 0.0450698, 0.0267176, 0.041196, 0.0420763, 0.0480774, 0.0262228, 0.0407063, 0.0416956, 0.0477331
5, 8, 13, 14, 15, 17, 0.024499, 0.03903, 0.0369546, 0.0437388, 0.0259246, 0.0404409, 0.0406347, 0.0469242, 0.025607, 0.0401258, 0.0403646, 0.04666
5, 8, 13, 14, 15, 16, 0.0276363, 0.0417165, 0.0425403, 0.0485497, 0.0283004, 0.0423734, 0.0458299, 0.0514713, 0.0281788, 0.0422544, 0.0456264, 0.0512843
5, 8, 12, 15, 16, 17, 0.024557, 0.0392149, 0.0364349, 0.0433758, 0.0261835, 0.040826, 0.040338, 0.0467542, 0.0254098, 0.0400589, 0.039665, 0.0462049
5, 8, 12, 14, 16, 17, 0.0262036, 0.0407446, 0.0407665, 0.0469916, 0.0278604, 0.0423841, 0.0436076, 0.0495148, 0.0269069, 0.0414386, 0.0428027, 0.0488201
5, 8, 12, 14, 15, 17, 0.0244706, 0.0390771, 0.0363634, 0.0434695, 0.0260912, 0.0406817, 0.039874, 0.046526, 0.0253267, 0.0399246, 0.0392036, 0.045972
5, 8, 12, 14, 15, 16, 0.0270873, 0.0412104, 0.0434507, 0.0494614, 0.0277727, 0.0418826, 0.0460516, 0.0517808, 0.0278166, 0.0419276, 0.0460319, 0.0517616
5, 8, 12, 13, 16, 17, 0.0250378, 0.0396419, 0.0383467, 0.0449627, 0.0267182, 0.0413055, 0.0419144, 0.0480723, 0.0259731, 0.0405671, 0.0414177, 0.0476435
5, 8, 12, 13, 15, 17, 0.0242123, 0.0388544, 0.0359333, 0.0429891, 0.0257714, 0.0403978, 0.039945, 0.0464513, 0.0252959, 0.0399269, 0.039569, 0.0460954
5, 8, 12, 13, 15, 16, 0.0267631, 0.0409615, 0.0417074, 0.047989, 0.0274782, 0.0416654, 0.0447892, 0.0507152, 0.0275694, 0.0417595, 0.0448968, 0.0508184
5, 8, 12, 13, 14, 17, 0.0251209, 0.0396596, 0.0389133, 0.045553, 0.0267439, 0.0412654, 0.0419332, 0.0482265, 0.0259738, 0.0405029, 0.0413573, 0.0477044
5, 8, 12, 13, 14, 16, 0.0296417, 0.043585, 0.0481825, 0.0536377, 0.0304975, 0.044433, 0.0509008, 0.0561097, 0.0304576, 0.0443927, 0.0507996, 0.0560116
5, 8, 12, 13, 14, 15, 0.0271778, 0.0413042, 0.0427374, 0.0489364, 0.0277561, 0.0418697, 0.0453663, 0.0512754, 0.0279258, 0.0420428, 0.0454812, 0.0513605
5, 8, 11, 15, 16, 17, 0.0251773, 0.040335, 0.0407601, 0.0472592, 0.025882, 0.0410244, 0.0437, 0.0498283, 0.0256165, 0.0407586, 0.0436668, 0.0498157
5, 8, 11, 14, 16, 17, 0.025978, 0.041135, 0.0418524, 0.0483149, 0.026975, 0.0421165, 0.0438079, 0.0500064, 0.0265133, 0.0416587, 0.0434659, 0.0497449
5, 8, 11, 14, 15, 17, 0.0249663, 0.0400954, 0.0403202, 0.0470527, 0.0254662, 0.0405798, 0.0422565, 0.048642, 0.0252884, 0.0404023, 0.0422666, 0.0486996
5, 8, 11, 14, 15, 16, 0.0259426, 0.0407669, 0.0436913, 0.050022, 0.0254027, 0.0402086, 0.0439868, 0.0501663, 0.0255852, 0.0403941, 0.0442506, 0.050462
5, 8, 11, 13, 16, 17, 0.0255907, 0.040767, 0.0433982, 0.0496999, 0.0259795, 0.0411397, 0.0434262, 0.0496457, 0.0259095, 0.0410693, 0.0436118, 0.049821
