2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0219981, 0.0380282, 0.0348452, 0.0422733, 0.0207816, 0.0368002, 0.0315507, 0.0397436, 0.0207603, 0.0367789, 0.0315579, 0.0397474
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.023042, 0.0391779, 0.0378706, 0.0449402, 0.0221755, 0.0382967, 0.0342106, 0.0421343, 0.0222275, 0.0383497, 0.034288, 0.0421946
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0211824, 0.0371442, 0.0322444, 0.0405883, 0.0195476, 0.0354986, 0.0277688, 0.0371071, 0.0195983, 0.0355493, 0.0278518, 0.0371732
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0284796, 0.0433462, 0.0473391, 0.0532545, 0.0262229, 0.0410688, 0.044012, 0.050539, 0.0262995, 0.0411468, 0.04413, 0.050626
1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0365829, 0.0535956, 0.0579157, 0.0638496, 0.0300452, 0.047021, 0.0456674, 0.0526751, 0.0301956, 0.0471726, 0.0459277, 0.0529102
1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0292069, 0.0453815, 0.0520362, 0.0576078, 0.0273414, 0.0434479, 0.046376, 0.0525486, 0.0272666, 0.0433744, 0.0463217, 0.052503
1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0351052, 0.0499847, 0.0544687, 0.0602189, 0.0298829, 0.044725, 0.0452617, 0.0516415, 0.0300662, 0.0449104, 0.0455157, 0.0518865
1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0252692, 0.0415677, 0.0433162, 0.0496055, 0.0266675, 0.0429505, 0.0454067, 0.0514256, 0.0267804, 0.0430634, 0.0455336, 0.0515406
1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0226757, 0.0391539, 0.0361053, 0.0438988, 0.0232236, 0.0396815, 0.036139, 0.0439198, 0.0231883, 0.0396469, 0.0361287, 0.0439119
1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0240761, 0.0407226, 0.0401805, 0.0471084, 0.0250488, 0.0416789, 0.0415356, 0.0482388, 0.0250659, 0.0416961, 0.0415958, 0.0482892
1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.024167, 0.0409129, 0.0397301, 0.0469187, 0.0241972, 0.0409183, 0.0390363, 0.0463569, 0.0241977, 0.0409197, 0.039053, 0.0463719
1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.022925, 0.0401917, 0.037787, 0.0457346, 0.0235216, 0.0407689, 0.0382999, 0.0460764, 0.0235057, 0.0407532, 0.038314, 0.0460864
1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0275079, 0.0430716, 0.0471442, 0.0533221, 0.0290251, 0.0445611, 0.048705, 0.0546516, 0.028935, 0.0444715, 0.0486297, 0.054581
1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0229346, 0.0392396, 0.0388521, 0.0456767, 0.0236343, 0.0399202, 0.040535, 0.0471193, 0.0234478, 0.0397332, 0.0404062, 0.0470062
1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0227898, 0.03961, 0.0369577, 0.0447317, 0.023791, 0.0405921, 0.0372111, 0.0448195, 0.023696, 0.0404969, 0.0371009, 0.0447422
1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0223298, 0.0391607, 0.0373462, 0.0447992, 0.0227778, 0.0395937, 0.0378124, 0.0451468, 0.0226505, 0.0394655, 0.0377174, 0.0450729
1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0242043, 0.0411438, 0.0430568, 0.0497371, 0.0247656, 0.0416877, 0.0418376, 0.0486947, 0.0247356, 0.0416578, 0.0418291, 0.0486889
1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0215101, 0.0382732, 0.0350499, 0.0433391, 0.0215575, 0.0383061, 0.0342983, 0.0427593, 0.0215162, 0.0382637, 0.0342718, 0.0427465
1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0304843, 0.0461768, 0.0542636, 0.0595964, 0.0271986, 0.0428578, 0.0504728, 0.0561435, 0.0271919, 0.0428512, 0.0504712, 0.0561415
1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0362518, 0.0516799, 0.0561117, 0.0614776, 0.0290926, 0.0444874, 0.0416384, 0.0484535, 0.0292488, 0.044645, 0.0418727, 0.0486629
1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0504407, 0.0643553, 0.0782034, 0.0824678, 0.0408348, 0.0547364, 0.0594861, 0.0645949, 0.0409881, 0.0548908, 0.0597138, 0.0648038
1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0321038, 0.047791, 0.0494802, 0.0552025, 0.0295753, 0.0452528, 0.045109, 0.0510873, 0.02981, 0.0454877, 0.0454267, 0.0513711
1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0290028, 0.0448192, 0.0409746, 0.0482874, 0.0274456, 0.0432527, 0.038247, 0.045762, 0.0276232, 0.0434309, 0.0385497, 0.0460366
1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0298723, 0.0458925, 0.0438928, 0.0505429, 0.0284883, 0.0445011, 0.0419392, 0.0485811, 0.0286902, 0.0447033, 0.0422539, 0.0488593
1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0350876, 0.0511283, 0.0525939, 0.0585695, 0.0303015, 0.0463261, 0.0438897, 0.0504989, 0.0304138, 0.0464389, 0.0440441, 0.0506365
1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0290997, 0.0457143, 0.0413247, 0.0490825, 0.0277449, 0.0443511, 0.0396621, 0.0473203, 0.0279234, 0.0445302, 0.0399571, 0.0475834
1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0357828, 0.0505993, 0.0579733, 0.0630671, 0.032997, 0.0477928, 0.0511879, 0.0566808, 0.0330354, 0.0478318, 0.0512945, 0.0567715
1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0291538, 0.0447921, 0.0449178, 0.0510646, 0.0281626, 0.0437978, 0.0437811, 0.0498831, 0.0282008, 0.0438353, 0.0440201, 0.0501013
1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0298028, 0.0459716, 0.0423186, 0.0496088, 0.028007, 0.0441712, 0.0390507, 0.0464502, 0.0280671, 0.044231, 0.0391515, 0.0465538
1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.028911, 0.0450828, 0.0428634, 0.0497773, 0.0274056, 0.0435759, 0.0409296, 0.0478048, 0.027441, 0.0436108, 0.0410241, 0.0478965
1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0309704, 0.0472481, 0.0480786, 0.0543434, 0.0290778, 0.0453499, 0.043464, 0.0500822, 0.0292098, 0.0454823, 0.0436818, 0.0502782
1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.028464, 0.044574, 0.0403765, 0.0482429, 0.0264159, 0.0425244, 0.03726, 0.0452628, 0.026529, 0.0426369, 0.0374414, 0.0454324
1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0369668, 0.0519441, 0.0592944, 0.0641746, 0.0324244, 0.0473863, 0.0522812, 0.0576009, 0.0325634, 0.0475258, 0.0525272, 0.0578215
1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0343283, 0.0476048, 0.0522053, 0.0574122, 0.0287872, 0.0420319, 0.0418472, 0.0480249, 0.0289885, 0.0422356, 0.0421092, 0.0482746
1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0238924, 0.0386718, 0.0383413, 0.044508, 0.0251308, 0.0398922, 0.0409264, 0.0467579, 0.0252271, 0.0399893, 0.0410217, 0.0468471
1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0216452, 0.0365831, 0.0329503, 0.0403131, 0.0221096, 0.037027, 0.0321601, 0.0397012, 0.0220966, 0.0370149, 0.0321536, 0.0396981
1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0228386, 0.0379713, 0.0362756, 0.0429293, 0.0236558, 0.0387714, 0.0371969, 0.0437165, 0.023673, 0.038789, 0.0372419, 0.043755
1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0233508, 0.03856, 0.0369347, 0.0436605, 0.0230077, 0.0381891, 0.0350226, 0.0421315, 0.0230345, 0.0382168, 0.0350554, 0.0421601
1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0218536, 0.0375933, 0.0342153, 0.0418462, 0.0222835, 0.0380033, 0.0340848, 0.0416776, 0.0222907, 0.038011, 0.0341014, 0.0416911
1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0267586, 0.0407712, 0.0440239, 0.0498389, 0.0282078, 0.0421932, 0.0451371, 0.0508214, 0.028177, 0.0421631, 0.0452671, 0.0509278
1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.022868, 0.0376483, 0.0377889, 0.0438989, 0.0226188, 0.0373815, 0.0367302, 0.0430805, 0.0225557, 0.0373181, 0.0367037, 0.0430534
1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0218755, 0.0371646, 0.0338779, 0.0412235, 0.0225804, 0.0378505, 0.0330932, 0.0405, 0.0225055, 0.0377757, 0.032998, 0.0404351
1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0213942, 0.0367002, 0.0347396, 0.0416964, 0.0216693, 0.0369608, 0.0338881, 0.0409949, 0.0215758, 0.0368667, 0.033813, 0.0409374
1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0227874, 0.0382018, 0.0388803, 0.0453, 0.0234184, 0.0388157, 0.0375266, 0.0442028, 0.023402, 0.0387996, 0.0375236, 0.0442022
1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0205944, 0.0358342, 0.0321501, 0.0400006, 0.0204179, 0.0356432, 0.0302871, 0.0385226, 0.0204089, 0.0356335, 0.0302826, 0.0385263
1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0281757, 0.0423232, 0.0485254, 0.0537569, 0.0263279, 0.0404485, 0.0464582, 0.0519044, 0.0263583, 0.0404794, 0.046621, 0.0520482
1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0338552, 0.0474321, 0.0538855, 0.0587598, 0.0300413, 0.0436062, 0.0468211, 0.0518834, 0.030346, 0.0439113, 0.0471726, 0.0522076
1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0285888, 0.0422889, 0.0426898, 0.0491555, 0.0274451, 0.0411352, 0.0404638, 0.0469992, 0.0277454, 0.0414368, 0.040834, 0.0473576
1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0299703, 0.043883, 0.0456921, 0.0515418, 0.028667, 0.0425709, 0.043646, 0.0493932, 0.0290097, 0.0429143, 0.0440739, 0.0497879
1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0358203, 0.049729, 0.0561672, 0.061409, 0.030533, 0.044425, 0.0463573, 0.0520486, 0.0307179, 0.0446107, 0.0465744, 0.0522491
1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0283574, 0.0428714, 0.0421728, 0.0491894, 0.0276049, 0.0421105, 0.0411917, 0.0480146, 0.0279938, 0.0425005, 0.0416679, 0.0484643
1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.036041, 0.0486824, 0.0607603, 0.0651641, 0.0323828, 0.0449977, 0.0536415, 0.0581769, 0.0324169, 0.0450333, 0.0536898, 0.0582185
1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0297125, 0.043217, 0.0486855, 0.0539031, 0.0278765, 0.041376, 0.0460943, 0.0512784, 0.0279454, 0.0414449, 0.0462375, 0.0514207
1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0294671, 0.0435338, 0.0443821, 0.0509963, 0.0279587, 0.0420208, 0.0410064, 0.0474889, 0.0280929, 0.0421555, 0.0411543, 0.0476682
1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0277704, 0.0418423, 0.0434817, 0.0496901, 0.0271671, 0.041236, 0.0430608, 0.0490189, 0.0273379, 0.0414063, 0.0433384, 0.049307
1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0309743, 0.0451287, 0.0497546, 0.0553023, 0.0293126, 0.0434601, 0.0452858, 0.051013, 0.0295092, 0.0436577, 0.0455314, 0.0512451
1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.027615, 0.0416262, 0.0412692, 0.0483594, 0.0262926, 0.0403014, 0.03924, 0.04631, 0.0265587, 0.0405668, 0.0395737, 0.0466407
1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0382929, 0.0511082, 0.0625459, 0.0666658, 0.031417, 0.0442087, 0.0527418, 0.0572094, 0.031518, 0.0443106, 0.0528671, 0.0573252
1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0215679, 0.036644, 0.0331289, 0.0401672, 0.0223025, 0.0373731, 0.0349202, 0.04174, 0.02249, 0.03756, 0.0351065, 0.041899
1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0241123, 0.0393373, 0.0391277, 0.0450479, 0.0246702, 0.0398921, 0.0410707, 0.0467391, 0.0249509, 0.0401718, 0.0413641, 0.046995
1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0232826, 0.038647, 0.0372181, 0.0436141, 0.0231988, 0.0385549, 0.0374628, 0.0438945, 0.0233466, 0.0387024, 0.0376095, 0.0440208
1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0218573, 0.0377166, 0.0349068, 0.0420826, 0.0226536, 0.0385091, 0.0372386, 0.0440169, 0.0228834, 0.038738, 0.03749, 0.0442281
1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0263608, 0.0405383, 0.0451381, 0.0503745, 0.0273457, 0.0415182, 0.046572, 0.0516239, 0.0273691, 0.0415413, 0.046589, 0.0516286
1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0220083, 0.0369018, 0.0392346, 0.0448775, 0.0222571, 0.0371539, 0.0411486, 0.0465652, 0.0223291, 0.0372239, 0.0412279, 0.0466324
1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.021197, 0.0366108, 0.0327891, 0.0400638, 0.022052, 0.0374654, 0.0349626, 0.0418318, 0.0220901, 0.0375022, 0.0349596, 0.0418508
1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0213745, 0.0367876, 0.0361231, 0.0425379, 0.0215717, 0.0369879, 0.0378972, 0.0440571, 0.021614, 0.0370282, 0.0379456, 0.0441052
1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0224732, 0.0380001, 0.0377308, 0.0440157, 0.0231664, 0.0386926, 0.0384531, 0.0446911, 0.0232851, 0.0388104, 0.0385709, 0.0447951
1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0200603, 0.0354112, 0.031678, 0.0393056, 0.0205789, 0.035933, 0.0337247, 0.0409901, 0.0207494, 0.0361005, 0.033876, 0.0411299
1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0256233, 0.0398606, 0.0459129, 0.0510578, 0.0255725, 0.0398037, 0.04622, 0.0512285, 0.0257311, 0.0399614, 0.0463581, 0.0513416
1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0204178, 0.0358407, 0.029988, 0.0377023, 0.0212134, 0.0366322, 0.0318519, 0.0392874, 0.0212891, 0.0367075, 0.0319461, 0.0393652
1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0208432, 0.0363556, 0.0315653, 0.0392269, 0.021073, 0.0365765, 0.0314197, 0.039162, 0.021105, 0.0366087, 0.0314606, 0.0391963
1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0192514, 0.0352889, 0.0274266, 0.0362468, 0.0200451, 0.0360764, 0.0291012, 0.0376005, 0.0200874, 0.0361184, 0.0291559, 0.0376446
1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0255496, 0.0398662, 0.0415949, 0.0478495, 0.02692, 0.041229, 0.0427782, 0.0488661, 0.0268676, 0.0411766, 0.0427626, 0.0488455
1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0193919, 0.0345, 0.0304449, 0.0378948, 0.0203474, 0.035453, 0.0325879, 0.0397646, 0.0202695, 0.0353743, 0.0325436, 0.0397208
1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0192402, 0.0348261, 0.0270727, 0.0355881, 0.0199916, 0.0355736, 0.0280375, 0.0364013, 0.0199726, 0.0355538, 0.02801, 0.0363877
1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0188263, 0.0344438, 0.0281949, 0.0363248, 0.019401, 0.0350164, 0.0295796, 0.0375038, 0.0193648, 0.0349793, 0.0295553, 0.037486
1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0201696, 0.0358573, 0.0326851, 0.0401129, 0.0208792, 0.0365641, 0.0325319, 0.0400561, 0.0208963, 0.0365808, 0.0325629, 0.0400822
1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0177914, 0.033323, 0.0250338, 0.0342051, 0.0183047, 0.0338359, 0.025953, 0.0349677, 0.018317, 0.0338469, 0.0259733, 0.0349898
1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0253622, 0.0397473, 0.042915, 0.0489696, 0.0253481, 0.039725, 0.042914, 0.0488987, 0.0253306, 0.0397079, 0.0429187, 0.0489005
1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 0.0218067, 0.0375174, 0.0337685, 0.0409322, 0.0221689, 0.037873, 0.0346516, 0.0416797, 0.0222606, 0.0379646, 0.0347647, 0.0417727
1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 0.020845, 0.0370423, 0.0317716, 0.0395994, 0.0216874, 0.0378817, 0.034201, 0.0415745, 0.0217662, 0.0379596, 0.0342962, 0.0416534
1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 0.0257298, 0.0402532, 0.0426822, 0.0486144, 0.0269122, 0.0414305, 0.0442703, 0.0499375, 0.0268879, 0.041406, 0.0442576, 0.0499147
1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 0.0206397, 0.0358916, 0.0351869, 0.0416049, 0.0214269, 0.0366803, 0.0377637, 0.0438171, 0.0213851, 0.036637, 0.0377645, 0.0438126
1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 0.02014, 0.0359011, 0.0297068, 0.0376563, 0.0210508, 0.0368112, 0.0318791, 0.039388, 0.0210591, 0.0368185, 0.0318765, 0.0393974
1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 0.0200755, 0.0358427, 0.0324537, 0.0396121, 0.0205744, 0.0363435, 0.0344991, 0.0413272, 0.0205688, 0.0363366, 0.0345131, 0.0413411
1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 0.0212941, 0.0371668, 0.0349645, 0.0419043, 0.022024, 0.037896, 0.0355956, 0.0424393, 0.0220903, 0.0379617, 0.0356828, 0.0425116
1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 0.0188599, 0.0345623, 0.0282948, 0.0367127, 0.0194608, 0.0351659, 0.0303654, 0.0383552, 0.0195146, 0.0352182, 0.0304301, 0.0384136
1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 0.0250426, 0.0396303, 0.0435005, 0.0493422, 0.0252149, 0.0397966, 0.0440969, 0.0497113, 0.0252898, 0.0398711, 0.0442218, 0.0498065
1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 0.0210329, 0.0373472, 0.0318087, 0.0399774, 0.0213105, 0.0376166, 0.0324641, 0.0404577, 0.0213612, 0.0376673, 0.0325265, 0.0405081
1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 0.0259629, 0.0405102, 0.0453292, 0.0510414, 0.0274127, 0.0419376, 0.0462474, 0.0518714, 0.0274288, 0.0419544, 0.0464063, 0.0520046
1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 0.0210243, 0.0364099, 0.034335, 0.0411143, 0.0218589, 0.0372403, 0.0358324, 0.0424382, 0.0216384, 0.0370191, 0.0356864, 0.0423054
1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 0.0218049, 0.0376692, 0.0326281, 0.0402123, 0.0220767, 0.0379355, 0.0327071, 0.0402376, 0.022081, 0.0379395, 0.0327044, 0.0402425
1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 0.0207798, 0.0366811, 0.0325271, 0.0399835, 0.0209843, 0.0368822, 0.0330818, 0.0404281, 0.0209649, 0.0368622, 0.0330711, 0.0404221
1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 0.0225141, 0.038458, 0.0380106, 0.0446492, 0.0230426, 0.0389813, 0.0374582, 0.0441926, 0.0230811, 0.0390198, 0.0375095, 0.0442364
1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 0.0196979, 0.035496, 0.0295872, 0.0380876, 0.0197837, 0.0355805, 0.0296188, 0.0380647, 0.0198103, 0.0356062, 0.0296465, 0.0380948
1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 0.0264093, 0.0410198, 0.0471345, 0.0526448, 0.0256841, 0.0402775, 0.0462762, 0.0517991, 0.0257074, 0.0403015, 0.0464142, 0.0519199
1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 0.0252022, 0.0403286, 0.0411457, 0.0480406, 0.0264231, 0.041543, 0.0426616, 0.0492482, 0.0263646, 0.0414845, 0.0426109, 0.0491933
1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 0.0197839, 0.0356611, 0.0323824, 0.0398882, 0.0208056, 0.036682, 0.0352057, 0.0422312, 0.0207198, 0.036595, 0.035157, 0.0421844
