1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0290059, 0.0433826, 0.0505533, 0.0558321, 0.0310903, 0.0454537, 0.0526662, 0.057637, 0.0310106, 0.0453742, 0.0526048, 0.0575741
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0210982, 0.0365817, 0.0364759, 0.0428865, 0.0227548, 0.0382349, 0.0398122, 0.0457631, 0.0226333, 0.0381124, 0.0397312, 0.0456889
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0210447, 0.0372821, 0.0310511, 0.0392336, 0.0220777, 0.0383098, 0.0327373, 0.0405571, 0.0220271, 0.0382583, 0.0326735, 0.0405196
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0198896, 0.0361552, 0.0322778, 0.0399276, 0.0212046, 0.0374693, 0.0351356, 0.042266, 0.0211286, 0.0373921, 0.035078, 0.0422231
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0220379, 0.0384463, 0.0384312, 0.045238, 0.0232222, 0.0396272, 0.0388127, 0.0455968, 0.0232433, 0.0396479, 0.038856, 0.0456343
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0186029, 0.0347528, 0.0277855, 0.036981, 0.019304, 0.0354545, 0.0293545, 0.0382113, 0.0193086, 0.0354575, 0.0293699, 0.0382343
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0293267, 0.0438114, 0.05317, 0.0581164, 0.0288722, 0.0433428, 0.0529322, 0.05774, 0.0288441, 0.043315, 0.0529278, 0.0577345
0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0229724, 0.0397048, 0.0324809, 0.0413476, 0.0205157, 0.0372159, 0.0280667, 0.0379545, 0.0205734, 0.0372754, 0.0281468, 0.0380126
0, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0410583, 0.0566311, 0.0572478, 0.0630032, 0.0345144, 0.0500806, 0.0449097, 0.0521145, 0.0346161, 0.0501838, 0.0450537, 0.0522429
0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0244029, 0.0387938, 0.0343555, 0.0414242, 0.0196836, 0.0340409, 0.0241778, 0.0334011, 0.0197189, 0.0340778, 0.0242153, 0.0334294
0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0435748, 0.0559279, 0.0678762, 0.0720378, 0.0339973, 0.0463435, 0.0498604, 0.0555426, 0.0342954, 0.0466439, 0.0501891, 0.0558419
0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0212363, 0.0359598, 0.0308129, 0.0381825, 0.0193744, 0.0340866, 0.0291702, 0.0370929, 0.0195242, 0.0342373, 0.0293178, 0.0372085
0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0198351, 0.0347672, 0.0255953, 0.0343351, 0.0181107, 0.0330295, 0.0219778, 0.031656, 0.0181454, 0.0330654, 0.0220183, 0.0316857
0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0203862, 0.0356013, 0.0274538, 0.0357363, 0.0188352, 0.0340396, 0.0258198, 0.0345775, 0.0188966, 0.0341018, 0.0258982, 0.0346369
0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.024527, 0.0398591, 0.0354769, 0.0426782, 0.0211191, 0.0364355, 0.0292158, 0.0376959, 0.0212762, 0.0365952, 0.029398, 0.037834
0, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0197546, 0.0358825, 0.0251952, 0.034881, 0.0182176, 0.0343332, 0.023132, 0.0332796, 0.01825, 0.0343664, 0.0231756, 0.033311
0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.029079, 0.0425873, 0.0475502, 0.0533128, 0.0289752, 0.0424665, 0.0453124, 0.0516951, 0.028888, 0.0423811, 0.0452468, 0.0516285
0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0245824, 0.0392643, 0.0392479, 0.0451418, 0.0203842, 0.0350643, 0.0317848, 0.0392138, 0.0202839, 0.0349644, 0.0316997, 0.0391337
0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0199748, 0.0354447, 0.0253135, 0.0343944, 0.0185137, 0.0339765, 0.0224773, 0.0321778, 0.0184743, 0.0339376, 0.0224293, 0.0321452
0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.020069, 0.0355586, 0.029072, 0.0370757, 0.0184493, 0.0339359, 0.026478, 0.0351551, 0.0183853, 0.0338719, 0.0264176, 0.0351051
0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0212625, 0.0368939, 0.0324927, 0.0401456, 0.0193826, 0.0350053, 0.0278678, 0.0365873, 0.0194213, 0.0350452, 0.0279149, 0.0366233
0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0184584, 0.0338351, 0.0235846, 0.0332284, 0.0163996, 0.0317748, 0.0202018, 0.0306393, 0.0163945, 0.0317694, 0.0202015, 0.0306424
0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0301603, 0.0438409, 0.0482424, 0.0538727, 0.0275504, 0.04122, 0.0438395, 0.0502792, 0.0276599, 0.0413315, 0.0440034, 0.0503928
0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0347547, 0.0516861, 0.0478993, 0.0556462, 0.0317258, 0.0486404, 0.0436817, 0.0515507, 0.0320408, 0.0489576, 0.0441853, 0.0520111
0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0215338, 0.0371898, 0.0328914, 0.0407771, 0.0209135, 0.0365321, 0.0305149, 0.0388602, 0.0209028, 0.0365228, 0.0304986, 0.0388486
0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0332928, 0.0470559, 0.0493402, 0.0560995, 0.0310314, 0.0447758, 0.0462101, 0.0530069, 0.0315669, 0.0453153, 0.0468359, 0.0536191
0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.020414, 0.0363203, 0.0326926, 0.0402872, 0.0207043, 0.0365952, 0.0349502, 0.042112, 0.0208164, 0.036707, 0.0350446, 0.0421933
0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0179806, 0.0341377, 0.0244169, 0.0340718, 0.018481, 0.0346196, 0.0255934, 0.0349671, 0.0184862, 0.0346251, 0.0255979, 0.0349706
0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0192282, 0.0356269, 0.0285391, 0.0371725, 0.0198831, 0.0362672, 0.0310896, 0.0391523, 0.0199207, 0.0363047, 0.03113, 0.0391848
0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0210914, 0.0376567, 0.0318416, 0.0404369, 0.0207932, 0.0373387, 0.0316097, 0.0400609, 0.0208166, 0.0373637, 0.0316323, 0.0400817
0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0181647, 0.0354917, 0.0253345, 0.0355535, 0.0188038, 0.0361132, 0.027687, 0.037264, 0.0188121, 0.0361215, 0.0276976, 0.0372717
0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0271146, 0.041903, 0.0458672, 0.0525937, 0.0289924, 0.0437575, 0.0475897, 0.0539472, 0.0288822, 0.0436482, 0.0474972, 0.0538609
0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0193124, 0.0352237, 0.0315339, 0.0394117, 0.0203795, 0.0362813, 0.0344332, 0.0417569, 0.0202375, 0.0361389, 0.0343156, 0.0416521
0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0180407, 0.0347179, 0.0244388, 0.0342695, 0.0190749, 0.0357408, 0.0266032, 0.0358455, 0.0190087, 0.0356743, 0.0265163, 0.0357843
0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0179662, 0.0346617, 0.0272466, 0.0362799, 0.018617, 0.0353044, 0.0295593, 0.0380388, 0.0185227, 0.0352096, 0.0294703, 0.0379679
0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0192757, 0.0361136, 0.0322966, 0.0406142, 0.0200362, 0.0368628, 0.0324636, 0.0406558, 0.0200166, 0.0368437, 0.0324492, 0.0406444
0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0163915, 0.032972, 0.0224037, 0.0328999, 0.016565, 0.0331389, 0.0235818, 0.0337827, 0.0165379, 0.033111, 0.0235508, 0.0337635
0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0279191, 0.0428419, 0.0481296, 0.0544168, 0.0271783, 0.0420828, 0.0478056, 0.053882, 0.0271336, 0.04204, 0.0477661, 0.0538492
0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0360739, 0.0506354, 0.0497461, 0.0559205, 0.0311261, 0.0456739, 0.040087, 0.0473635, 0.03122, 0.0457692, 0.0402139, 0.0474775
0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0616197, 0.0739828, 0.0954123, 0.0980888, 0.0513424, 0.0637079, 0.076043, 0.079358, 0.0514397, 0.0638065, 0.0761637, 0.0794748
0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0373461, 0.0522755, 0.0564179, 0.0613094, 0.0313574, 0.0462883, 0.0462213, 0.0517827, 0.0314657, 0.0463969, 0.0463511, 0.0518998
0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0343008, 0.0494408, 0.0493656, 0.0559309, 0.0296853, 0.0448222, 0.0390729, 0.0465017, 0.0297841, 0.0449216, 0.0392254, 0.046642
0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0353527, 0.0507683, 0.0515406, 0.0574947, 0.0306619, 0.0460792, 0.0427949, 0.0492293, 0.0307767, 0.0461942, 0.0429582, 0.0493753
0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0412282, 0.0567165, 0.0619155, 0.0668335, 0.0343526, 0.0498383, 0.0485006, 0.0544626, 0.0344758, 0.0499622, 0.0486655, 0.0546133
0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0343569, 0.0506791, 0.0486993, 0.0562317, 0.0300643, 0.0463864, 0.0401966, 0.0480742, 0.0301639, 0.0464863, 0.040349, 0.0482129
0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0423245, 0.0559743, 0.0712876, 0.0747655, 0.0387407, 0.0523829, 0.0603985, 0.0645942, 0.0387527, 0.0523957, 0.0604484, 0.0646389
0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.037412, 0.0522808, 0.0599965, 0.064407, 0.0312004, 0.0460816, 0.0484523, 0.0536282, 0.0311696, 0.0460509, 0.0484764, 0.0536527
0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0324933, 0.0481673, 0.0441328, 0.0514895, 0.0302805, 0.04596, 0.0396419, 0.0470576, 0.0303215, 0.0460006, 0.0397147, 0.0471494
0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0361611, 0.0518403, 0.0557169, 0.0611911, 0.0298811, 0.045574, 0.0437258, 0.0500983, 0.0298903, 0.0455828, 0.0437851, 0.0501616
0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0340255, 0.0498479, 0.0512119, 0.0569979, 0.0316287, 0.047453, 0.0454568, 0.0517973, 0.0318074, 0.0476319, 0.0457496, 0.0520672
0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0325165, 0.0480889, 0.0457572, 0.053069, 0.0283204, 0.0439042, 0.0377667, 0.0458494, 0.0284198, 0.0440027, 0.037928, 0.0460053
0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0421673, 0.0559911, 0.0672083, 0.070887, 0.0380368, 0.0518606, 0.0592743, 0.0634965, 0.0381227, 0.051947, 0.0594301, 0.0636385
0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.03427, 0.0456307, 0.051276, 0.0565469, 0.030313, 0.0416584, 0.0438456, 0.0498393, 0.0306207, 0.0419695, 0.0441753, 0.050157
0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0194672, 0.0330775, 0.0284076, 0.0354511, 0.0193597, 0.0329546, 0.0299123, 0.0366842, 0.0194613, 0.0330567, 0.0299929, 0.0367527
0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0174264, 0.0312612, 0.0218821, 0.0305792, 0.0174815, 0.0312984, 0.0213166, 0.030167, 0.0174861, 0.0313037, 0.0213176, 0.0301682
0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0185834, 0.0326956, 0.0250516, 0.0329778, 0.0186238, 0.0327204, 0.0262183, 0.0338846, 0.0186555, 0.0327523, 0.0262506, 0.0339105
0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0206835, 0.0349269, 0.0296334, 0.0372293, 0.0197536, 0.033977, 0.0274411, 0.0353717, 0.0197805, 0.034006, 0.027459, 0.0353904
0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0176401, 0.0326672, 0.0223112, 0.0317222, 0.0176613, 0.0326707, 0.0229944, 0.0321582, 0.0176715, 0.0326813, 0.0230036, 0.0321651
0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0266811, 0.0391276, 0.0432704, 0.0491835, 0.0282906, 0.0407195, 0.0440411, 0.0497596, 0.0280726, 0.0405036, 0.0438718, 0.0495986
0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.019429, 0.0330292, 0.0301596, 0.0368945, 0.0194834, 0.0330738, 0.0304633, 0.0372323, 0.0193538, 0.0329442, 0.0303313, 0.0371128
0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0176142, 0.0319829, 0.0220913, 0.0309554, 0.0179479, 0.0323043, 0.0220837, 0.0308712, 0.0179052, 0.0322616, 0.022025, 0.0308304
0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0173299, 0.0317196, 0.0248136, 0.0328679, 0.0176108, 0.0319935, 0.0253759, 0.0333362, 0.0175274, 0.0319099, 0.0252935, 0.0332703
0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0183886, 0.0329267, 0.0282836, 0.0360146, 0.0188165, 0.0333411, 0.027681, 0.0354629, 0.0187945, 0.03332, 0.0276579, 0.0354459
0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0162968, 0.0305757, 0.020819, 0.0300621, 0.0155211, 0.0297936, 0.0192385, 0.028938, 0.0155067, 0.0297789, 0.0192182, 0.0289268
0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0275607, 0.0401658, 0.0446067, 0.050183, 0.0264251, 0.0390129, 0.0432441, 0.0488561, 0.0264203, 0.0390104, 0.0433236, 0.0489275
0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.038928, 0.0507032, 0.0625126, 0.066157, 0.0314659, 0.0432414, 0.0504516, 0.0545764, 0.0316212, 0.0433972, 0.050604, 0.054718
0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0329479, 0.0449265, 0.0511015, 0.0565748, 0.0292972, 0.0412723, 0.044078, 0.049931, 0.0295532, 0.0415295, 0.0443614, 0.0502078
0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0354715, 0.0477436, 0.055389, 0.0601619, 0.0304503, 0.0427223, 0.0471197, 0.0521212, 0.030662, 0.0429348, 0.0473541, 0.0523384
0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.039568, 0.0518686, 0.0628003, 0.0667845, 0.0343796, 0.0466769, 0.053848, 0.0583108, 0.0346156, 0.0469143, 0.0541058, 0.0585553
0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0332537, 0.0464367, 0.0506233, 0.0570978, 0.0295074, 0.0426886, 0.0443619, 0.0508576, 0.029803, 0.0429853, 0.0446929, 0.0511714
0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0420194, 0.0524093, 0.074781, 0.0771695, 0.0375612, 0.0479425, 0.0657293, 0.0683512, 0.0375591, 0.0479416, 0.0657215, 0.0683452
0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0354397, 0.0471383, 0.0611732, 0.0646292, 0.0304592, 0.0421638, 0.0535528, 0.057229, 0.0304458, 0.042151, 0.05355, 0.0572353
0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.03319, 0.0457175, 0.0507656, 0.0569563, 0.0298596, 0.0423954, 0.0442864, 0.0502175, 0.0299906, 0.0425268, 0.0443753, 0.0503559
0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0339873, 0.0465291, 0.0558879, 0.060573, 0.0292228, 0.0417742, 0.0486075, 0.0534903, 0.0292992, 0.0418506, 0.0487045, 0.053603
0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0342329, 0.0468837, 0.0563862, 0.0609261, 0.0315112, 0.0441649, 0.0498987, 0.0547985, 0.0317213, 0.0443759, 0.0501264, 0.0550166
0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0335647, 0.0459959, 0.0526033, 0.0583877, 0.0278294, 0.0402713, 0.0424839, 0.0490539, 0.0280585, 0.0404998, 0.0427265, 0.0493025
0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0418925, 0.0524842, 0.0715624, 0.0740058, 0.03645, 0.0470404, 0.0624177, 0.0651676, 0.0365127, 0.0471043, 0.0624951, 0.0652431
0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0183072, 0.0323508, 0.026845, 0.0341023, 0.0177029, 0.0317451, 0.0270232, 0.0343166, 0.0177723, 0.0318141, 0.0270815, 0.0343645
0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0211978, 0.0354608, 0.0336432, 0.0395002, 0.0197288, 0.0339939, 0.0337468, 0.0395895, 0.0198368, 0.0341012, 0.0338422, 0.0396703
0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0221954, 0.0366733, 0.0350582, 0.041062, 0.0198416, 0.0343165, 0.0324216, 0.0388694, 0.0199245, 0.0343993, 0.0324924, 0.0389288
0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0187856, 0.0339945, 0.0285507, 0.0361937, 0.0180752, 0.0332852, 0.0295785, 0.0369768, 0.0181459, 0.0333549, 0.0296354, 0.0370238
0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0263935, 0.039096, 0.0471033, 0.0514177, 0.0272356, 0.0399366, 0.04765, 0.0519631, 0.0272101, 0.039911, 0.0476106, 0.0519191
0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0218681, 0.0356515, 0.0409714, 0.0455685, 0.0190704, 0.0328672, 0.0384985, 0.0433853, 0.0190146, 0.0328104, 0.0384389, 0.0433302
0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0171215, 0.0316814, 0.0251444, 0.0329932, 0.0175616, 0.0321277, 0.0272616, 0.0346192, 0.0175502, 0.0321147, 0.0271911, 0.0345803
0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0199018, 0.0344581, 0.0342173, 0.0400487, 0.0175656, 0.0321372, 0.0329825, 0.0390306, 0.0175403, 0.0321107, 0.0329427, 0.0389996
0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0188093, 0.0335295, 0.0320113, 0.0384144, 0.0185747, 0.0332973, 0.0315094, 0.0380511, 0.0186712, 0.0333929, 0.0315904, 0.038119
0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0165059, 0.0309667, 0.0254018, 0.0332458, 0.015786, 0.0302583, 0.0262128, 0.0339471, 0.0158431, 0.0303128, 0.0262299, 0.0339746
0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0257502, 0.0385147, 0.046177, 0.0505758, 0.0254308, 0.0381967, 0.0457458, 0.0501045, 0.0254619, 0.0382274, 0.0457647, 0.0501164
0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0173, 0.0318458, 0.0235729, 0.0316653, 0.0171656, 0.0317103, 0.0238546, 0.0319345, 0.0172037, 0.0317479, 0.0238999, 0.0319693
0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0197719, 0.0344711, 0.029925, 0.0373061, 0.0184814, 0.0331737, 0.026551, 0.0345498, 0.0185078, 0.0332002, 0.0265795, 0.034573
0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0160567, 0.0315232, 0.0205788, 0.0302272, 0.0162327, 0.0316965, 0.0208452, 0.0303998, 0.0162457, 0.0317091, 0.0208642, 0.0304125
0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0262824, 0.039189, 0.0445921, 0.049968, 0.0280099, 0.0409111, 0.0447328, 0.050189, 0.027915, 0.0408166, 0.0446725, 0.0501278
0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0174332, 0.0315222, 0.0279189, 0.0350609, 0.0176905, 0.0317865, 0.0282916, 0.0355027, 0.0175653, 0.0316607, 0.028193, 0.0354112
0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0156962, 0.0305054, 0.0197478, 0.0289972, 0.0161256, 0.0309366, 0.0197345, 0.0289868, 0.0160445, 0.0308546, 0.0196157, 0.0289041
0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0162414, 0.0310949, 0.0238561, 0.0320272, 0.015914, 0.0307759, 0.0232796, 0.0316401, 0.0158302, 0.0306912, 0.0232038, 0.0315779
0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.017173, 0.0321209, 0.0279868, 0.0355649, 0.0172066, 0.0321557, 0.0259112, 0.0339399, 0.0172031, 0.0321517, 0.0259138, 0.0339399
0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0140945, 0.0288146, 0.0177514, 0.0276804, 0.0140913, 0.0288195, 0.0174135, 0.0274275, 0.0140704, 0.0287968, 0.017388, 0.0274123
