2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0303453, 0.0459417, 0.0445188, 0.0513417, 0.0262886, 0.041871, 0.0356511, 0.0436197, 0.0264381, 0.0420218, 0.0358871, 0.0438234
2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0305587, 0.0463489, 0.0457466, 0.0522011, 0.0269096, 0.042688, 0.0383072, 0.0456637, 0.0270631, 0.0428423, 0.038528, 0.0458525
2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0362374, 0.0519734, 0.0535079, 0.0592637, 0.0288386, 0.0445563, 0.0403725, 0.0475461, 0.0289837, 0.0447025, 0.040579, 0.0477234
2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0302587, 0.0464819, 0.0445033, 0.0517107, 0.0265097, 0.04272, 0.036737, 0.044824, 0.0266573, 0.0428688, 0.0369663, 0.0450205
2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0360704, 0.0508464, 0.056939, 0.0620785, 0.0303369, 0.0450895, 0.0451308, 0.0515754, 0.0303825, 0.0451361, 0.0452547, 0.0516789
2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0317524, 0.0472065, 0.0491448, 0.0549432, 0.0269047, 0.0423509, 0.0398732, 0.046759, 0.0269364, 0.0423829, 0.0399312, 0.0468049
2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0306314, 0.0465116, 0.045051, 0.051932, 0.0266657, 0.0425365, 0.0361909, 0.0440995, 0.0267869, 0.042659, 0.036392, 0.044285
2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0307131, 0.0465884, 0.0469568, 0.0533357, 0.0263073, 0.0421757, 0.0377231, 0.0452007, 0.0263792, 0.042248, 0.0378462, 0.0453102
2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0328712, 0.0488446, 0.0508247, 0.0568166, 0.0274986, 0.0434603, 0.0396303, 0.0469197, 0.0276612, 0.0436243, 0.0398826, 0.0471362
2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.03027, 0.0461081, 0.0451924, 0.0521811, 0.0256176, 0.0414482, 0.0350433, 0.0433607, 0.0257598, 0.041591, 0.0352655, 0.0435523
2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0385127, 0.0535157, 0.0599762, 0.0648354, 0.0304964, 0.0454833, 0.0468265, 0.0530371, 0.0306459, 0.0456335, 0.0471354, 0.0533054
2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0395613, 0.0530835, 0.0603229, 0.0649292, 0.027586, 0.0410719, 0.0387906, 0.0455664, 0.0277933, 0.0412818, 0.0390526, 0.0457955
2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0259182, 0.0408725, 0.0431306, 0.0489137, 0.0247559, 0.0396767, 0.039321, 0.045801, 0.0248812, 0.0398046, 0.0394603, 0.0459164
2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0233359, 0.0383487, 0.0371067, 0.0440319, 0.0221476, 0.0371283, 0.0317085, 0.0395966, 0.0221537, 0.0371381, 0.0317396, 0.0396166
2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0243585, 0.0395622, 0.0402976, 0.0466229, 0.0233768, 0.038547, 0.0359909, 0.0430541, 0.0234075, 0.0385807, 0.0360462, 0.0430947
2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0261916, 0.0413848, 0.0424076, 0.0485152, 0.0227184, 0.037871, 0.03356, 0.0411501, 0.0228015, 0.0379562, 0.0337082, 0.0412684
2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0235115, 0.0391588, 0.0381557, 0.0453069, 0.0222811, 0.0378946, 0.0334173, 0.041309, 0.022299, 0.0379153, 0.033459, 0.0413368
2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0280852, 0.0423482, 0.0471432, 0.0525402, 0.0266181, 0.0408391, 0.0409392, 0.0474795, 0.0265791, 0.0408017, 0.0408959, 0.0474362
2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0251031, 0.0400009, 0.042026, 0.0478268, 0.0224388, 0.0373082, 0.0347631, 0.0418174, 0.0223942, 0.0372644, 0.0347691, 0.0418157
2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.023823, 0.0391194, 0.0375498, 0.044566, 0.0225003, 0.037764, 0.0324619, 0.0402506, 0.0224813, 0.0377465, 0.0324343, 0.0402347
2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0235973, 0.0388938, 0.0387583, 0.0453382, 0.0217264, 0.0369985, 0.0327357, 0.0403508, 0.0217195, 0.0369922, 0.0327984, 0.0404049
2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.025226, 0.0406281, 0.043056, 0.0491008, 0.0231428, 0.0385141, 0.0360446, 0.0432435, 0.0231622, 0.0385352, 0.036084, 0.0432737
2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.02315, 0.0384104, 0.0365618, 0.0438316, 0.020822, 0.036055, 0.030201, 0.0386481, 0.0208559, 0.0360898, 0.0302561, 0.0386943
2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0329172, 0.0473748, 0.055882, 0.0604778, 0.0255476, 0.0399688, 0.0432324, 0.0494193, 0.0256308, 0.0400527, 0.0434694, 0.049621
2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0329741, 0.0469109, 0.0503825, 0.0557515, 0.0279219, 0.0418406, 0.041601, 0.0478349, 0.0282728, 0.042193, 0.0420446, 0.0482269
2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0299978, 0.0439605, 0.0445207, 0.050942, 0.026221, 0.0401679, 0.0371781, 0.0444268, 0.026457, 0.0404061, 0.0374822, 0.0447002
2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.030975, 0.0451424, 0.0473058, 0.0532593, 0.0268596, 0.0410125, 0.0391142, 0.0458832, 0.0271262, 0.0412808, 0.0394524, 0.0461814
2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0348665, 0.0489543, 0.0531585, 0.0585918, 0.0289861, 0.0430576, 0.0421937, 0.0486942, 0.0291814, 0.0432542, 0.0424357, 0.0489085
2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.029563, 0.0441654, 0.0436186, 0.0505625, 0.0262361, 0.0408245, 0.037465, 0.0450086, 0.0265166, 0.0411069, 0.0378273, 0.0453291
2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0353874, 0.0484786, 0.05863, 0.0632369, 0.0297833, 0.042851, 0.0471348, 0.0528453, 0.0298346, 0.0429039, 0.0472088, 0.0529072
2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0307886, 0.0445971, 0.0488205, 0.0542974, 0.0266373, 0.040437, 0.0416301, 0.0478294, 0.0267532, 0.0405538, 0.0418113, 0.0479929
2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0300077, 0.0442664, 0.0442121, 0.0508442, 0.0265286, 0.0407779, 0.0374115, 0.0446751, 0.0267399, 0.0409912, 0.0376856, 0.0449434
2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0294456, 0.0436984, 0.0453249, 0.0514785, 0.0260519, 0.0402978, 0.0392274, 0.0460339, 0.0262044, 0.0404512, 0.0394527, 0.0462403
2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0320112, 0.0463409, 0.049797, 0.0554795, 0.0275434, 0.0418617, 0.0406178, 0.0473037, 0.0277384, 0.0420585, 0.0408736, 0.0475298
2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0300593, 0.0442789, 0.045764, 0.0522123, 0.0254398, 0.0396511, 0.0363454, 0.0439928, 0.0256765, 0.0398887, 0.0366563, 0.04427
2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.0389315, 0.0522659, 0.0616543, 0.0659705, 0.0293518, 0.0426641, 0.0464325, 0.0521261, 0.0294567, 0.0427703, 0.0465752, 0.0522494
2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.021844, 0.037059, 0.0323661, 0.0398938, 0.021851, 0.0370538, 0.0326656, 0.0403092, 0.022017, 0.0372208, 0.0328459, 0.0404556
2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0236061, 0.0389639, 0.0367275, 0.0434738, 0.0236836, 0.0390311, 0.037551, 0.0443068, 0.0239207, 0.0392687, 0.0378, 0.0445189
2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0232503, 0.0386669, 0.0355735, 0.0425521, 0.0224373, 0.0378378, 0.0343744, 0.0417483, 0.0226579, 0.0380599, 0.0346154, 0.0419419
2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0220275, 0.0378516, 0.0337703, 0.0414106, 0.0220932, 0.0379058, 0.0345087, 0.0421136, 0.0222615, 0.0380746, 0.0346926, 0.0422644
2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.0252071, 0.0397077, 0.0407354, 0.0470003, 0.0255141, 0.0400001, 0.0410702, 0.0474249, 0.025541, 0.0400279, 0.0411016, 0.0474385
2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0224993, 0.0375843, 0.0373249, 0.0437031, 0.0217512, 0.0368282, 0.0371451, 0.0437732, 0.0218212, 0.0368976, 0.0372413, 0.0438479
2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0217647, 0.0372455, 0.032637, 0.0402348, 0.0216312, 0.0371026, 0.0326569, 0.0403534, 0.0216775, 0.0371495, 0.0326647, 0.0403776
2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.021715, 0.0371928, 0.034609, 0.0416502, 0.0212341, 0.0367043, 0.0347425, 0.0419259, 0.0213156, 0.0367852, 0.0348386, 0.0420051
2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0224712, 0.0380369, 0.0356856, 0.0426821, 0.0224799, 0.0380356, 0.0353789, 0.0425759, 0.0226064, 0.0381632, 0.0355208, 0.0426903
2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0210481, 0.0364837, 0.032086, 0.0398644, 0.0205147, 0.0359422, 0.0316823, 0.0396866, 0.0206561, 0.0360832, 0.0318317, 0.0398124
2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.025076, 0.0396843, 0.0419411, 0.0480719, 0.0244158, 0.0390107, 0.0414287, 0.0476569, 0.0246292, 0.0392254, 0.0416565, 0.0478328
2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0.0208573, 0.0363239, 0.0301885, 0.0381721, 0.0208927, 0.0363481, 0.0301055, 0.038255, 0.0209861, 0.0364427, 0.0302353, 0.0383555
2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 0.0217662, 0.0372489, 0.0322129, 0.0399427, 0.0207865, 0.0362534, 0.0296345, 0.0379955, 0.0208556, 0.0363242, 0.0297254, 0.038064
2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 0.0202047, 0.0361199, 0.0289794, 0.0376398, 0.0199967, 0.0358998, 0.0279609, 0.0369158, 0.0200497, 0.0359537, 0.0280409, 0.0369753
2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 0.024818, 0.0393729, 0.0385475, 0.0454351, 0.0251465, 0.0396849, 0.0380818, 0.0452025, 0.0251219, 0.0396612, 0.0381478, 0.0452534
2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0.0207849, 0.0359841, 0.031592, 0.0391416, 0.0202443, 0.0354335, 0.0305082, 0.0384642, 0.0202079, 0.0353972, 0.0304934, 0.0384462
2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 0.0204508, 0.0360229, 0.0295287, 0.0377981, 0.0199704, 0.0355307, 0.0271401, 0.0359917, 0.0199672, 0.0355281, 0.0271395, 0.0359962
2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 0.0200592, 0.035648, 0.0301194, 0.0381466, 0.0195113, 0.0350911, 0.0282452, 0.0367716, 0.0194934, 0.0350733, 0.0282454, 0.0367707
2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 0.0210496, 0.036698, 0.0331717, 0.040737, 0.020654, 0.0362911, 0.0305887, 0.0387914, 0.0206888, 0.0363267, 0.0306452, 0.038834
2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0.0193658, 0.0348966, 0.0279556, 0.0367235, 0.0187039, 0.0342264, 0.0255644, 0.0349064, 0.0187312, 0.0342538, 0.0256088, 0.0349457
2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0.025086, 0.0397651, 0.0401323, 0.0468177, 0.0241437, 0.0388088, 0.0385651, 0.0455752, 0.0242308, 0.0388976, 0.0387564, 0.0457266
2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 0.022252, 0.0379204, 0.0333301, 0.0408207, 0.0215749, 0.0372296, 0.0320961, 0.0399423, 0.021666, 0.0373215, 0.0322088, 0.0400309
2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 0.0211832, 0.0372502, 0.031479, 0.0395701, 0.0212611, 0.0373174, 0.0319951, 0.0400829, 0.0213632, 0.0374202, 0.0321317, 0.0401895
2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 0.0246752, 0.0394241, 0.0389588, 0.0457081, 0.0250994, 0.0398337, 0.0391974, 0.0460344, 0.0250896, 0.0398247, 0.0392008, 0.0460275
2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 0.0217254, 0.0370673, 0.0349281, 0.0417782, 0.0210175, 0.0363514, 0.0344155, 0.0415516, 0.0210057, 0.0363393, 0.034431, 0.0415593
2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 0.0210795, 0.0368108, 0.0313254, 0.0392135, 0.0207674, 0.0364892, 0.0301296, 0.038341, 0.0207859, 0.036508, 0.0301474, 0.0383622
2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 0.0206639, 0.0363943, 0.0323136, 0.0398206, 0.0203771, 0.0361011, 0.0319961, 0.0397123, 0.0203897, 0.0361133, 0.0320316, 0.0397403
2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 0.0216564, 0.037473, 0.034115, 0.0414758, 0.0215062, 0.0373133, 0.0330095, 0.0406987, 0.0215732, 0.037381, 0.033102, 0.0407718
2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 0.020038, 0.0357263, 0.030013, 0.0382938, 0.0195655, 0.0352475, 0.0289577, 0.0375379, 0.0196285, 0.0353102, 0.0290436, 0.0376091
2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 0.0246229, 0.0394815, 0.0401404, 0.0467823, 0.0240283, 0.0388738, 0.0395968, 0.0463192, 0.0241529, 0.0389999, 0.0397746, 0.0464517
2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 0.0218162, 0.037922, 0.0322382, 0.040397, 0.0209745, 0.0370657, 0.0304615, 0.0390181, 0.0210614, 0.0371539, 0.0305775, 0.0391046
2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 0.0264823, 0.0411918, 0.0431986, 0.0493302, 0.0255168, 0.0401961, 0.0406763, 0.0474304, 0.0255235, 0.0402039, 0.040715, 0.0474582
2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 0.021858, 0.0372463, 0.0338413, 0.0409958, 0.021406, 0.0367832, 0.0329562, 0.0404591, 0.021344, 0.036722, 0.0329567, 0.0404433
2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 0.0225942, 0.0383576, 0.0337481, 0.0412955, 0.021545, 0.0372962, 0.0306127, 0.0388256, 0.0215607, 0.0373125, 0.0306247, 0.0388392
2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 0.0216935, 0.037477, 0.0332497, 0.0407721, 0.020734, 0.0365077, 0.0308875, 0.0389544, 0.0207279, 0.0365016, 0.0309028, 0.0389663
2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 0.0232143, 0.0390366, 0.0372156, 0.0441523, 0.0222889, 0.0380967, 0.034249, 0.0418431, 0.0223522, 0.038161, 0.0343293, 0.0419062
2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 0.0211419, 0.0368539, 0.0316509, 0.0398291, 0.0198543, 0.0355574, 0.0283242, 0.0372158, 0.0198955, 0.0355986, 0.0283794, 0.0372649
2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 0.0272877, 0.0421179, 0.0448874, 0.0508532, 0.0244641, 0.0392703, 0.0411043, 0.0477401, 0.0245575, 0.0393649, 0.0413787, 0.0479685
2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 0.0244401, 0.0396286, 0.0380139, 0.0454397, 0.0247391, 0.0399124, 0.0379768, 0.045494, 0.0247077, 0.039882, 0.0379615, 0.0454717
2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 0.0211241, 0.0369183, 0.0330492, 0.0406507, 0.0205671, 0.0363525, 0.032475, 0.0403319, 0.0205321, 0.0363174, 0.0324666, 0.0403186
2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 0.0205206, 0.0367062, 0.0299666, 0.0385564, 0.0201399, 0.0363148, 0.0283089, 0.0372587, 0.0201411, 0.0363163, 0.0283117, 0.0372658
2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 0.0203176, 0.0365057, 0.0313012, 0.0394245, 0.0197935, 0.0359738, 0.0299877, 0.0384582, 0.0197828, 0.035963, 0.0299958, 0.0384628
2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 0.0210963, 0.0373613, 0.0331942, 0.0411925, 0.0207452, 0.0369992, 0.0312185, 0.0396609, 0.0207901, 0.0370446, 0.0312895, 0.0397147
2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 0.0194575, 0.0355957, 0.0286283, 0.0376278, 0.0188554, 0.0349863, 0.0269287, 0.0362966, 0.018889, 0.0350197, 0.0269841, 0.0363429
2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 0.0246278, 0.0399331, 0.039558, 0.0468013, 0.0237214, 0.039013, 0.038358, 0.0457879, 0.0238016, 0.0390945, 0.038479, 0.045874
2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 0.026184, 0.0406606, 0.0430502, 0.0488461, 0.0259053, 0.0403675, 0.0410558, 0.0474056, 0.0258057, 0.0402683, 0.0409647, 0.0473189
2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 0.0242975, 0.0391445, 0.0382381, 0.0453324, 0.0244875, 0.0393227, 0.0372698, 0.0446482, 0.0243996, 0.039236, 0.0371834, 0.0445773
2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 0.0244047, 0.0392729, 0.0389325, 0.0457224, 0.0245234, 0.0393814, 0.038293, 0.0453267, 0.024421, 0.0392796, 0.0382046, 0.0452516
2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 0.0250074, 0.0398856, 0.0426206, 0.0488484, 0.0249256, 0.0397878, 0.0412365, 0.0479052, 0.0248979, 0.0397613, 0.0412318, 0.0478932
2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 0.023667, 0.0384686, 0.0371961, 0.0446522, 0.0233964, 0.0381888, 0.0356174, 0.0435689, 0.0233675, 0.0381604, 0.0356231, 0.0435746
2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 0.0340748, 0.0479407, 0.0557553, 0.0605398, 0.0330335, 0.0468759, 0.0540239, 0.0595165, 0.0329423, 0.0467851, 0.0538128, 0.0593118
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 0.0218681, 0.0373297, 0.0336887, 0.0409119, 0.0218179, 0.0372723, 0.0326824, 0.040217, 0.0217029, 0.0371575, 0.0325727, 0.0401245
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 0.0225891, 0.0380485, 0.0370131, 0.0435938, 0.0221277, 0.0375815, 0.0359383, 0.0429199, 0.0220045, 0.0374582, 0.0358659, 0.0428521
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 0.0215519, 0.0371072, 0.0347603, 0.041742, 0.0213351, 0.0368832, 0.0331503, 0.0406288, 0.0212762, 0.0368244, 0.0331218, 0.0405988
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 0.021394, 0.0368092, 0.0341989, 0.0413085, 0.0202178, 0.0356295, 0.031564, 0.0393664, 0.0201282, 0.0355395, 0.0314265, 0.039255
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 0.0252658, 0.0398655, 0.0408799, 0.0470478, 0.0241698, 0.0387604, 0.0398013, 0.0461933, 0.0240255, 0.0386166, 0.0397563, 0.0461426
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 0.02071, 0.0365628, 0.0311868, 0.0390599, 0.0207234, 0.0365694, 0.0299099, 0.0380912, 0.0206384, 0.0364843, 0.029826, 0.0380274
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 0.0223293, 0.0382475, 0.0354221, 0.0426526, 0.0220289, 0.0379369, 0.0324079, 0.0402855, 0.0219786, 0.0378873, 0.0323541, 0.040245
2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 0.0198609, 0.0356518, 0.0288272, 0.037499, 0.0194481, 0.0352335, 0.0267373, 0.0358019, 0.0194213, 0.0352062, 0.0267081, 0.0357877
