5, 8, 10, 0.173501, 0.184622, 0.273721, 0.274477, 0.158856, 0.169998, 0.245431, 0.246331, 0.159919, 0.171053, 0.246592, 0.247474
5, 8, 9, 0.203838, 0.21438, 0.381565, 0.38198, 0.190459, 0.201, 0.35345, 0.353898, 0.12786, 0.138431, 0.198214, 0.199011
4, 8, 10, 0.137971, 0.148549, 0.216085, 0.216833, 0.13396, 0.144559, 0.208956, 0.209759, 0.131961, 0.142551, 0.204469, 0.205275
4, 8, 9, 0.179722, 0.189612, 0.337737, 0.337763, 0.175732, 0.185623, 0.327333, 0.327367, 0.123143, 0.133095, 0.198324, 0.198637
4, 7, 10, 0.155968, 0.166249, 0.237487, 0.23794, 0.15535, 0.165632, 0.239002, 0.239458, 0.153679, 0.163957, 0.234736, 0.235199
4, 7, 9, 0.14327, 0.152788, 0.238584, 0.238568, 0.142626, 0.152138, 0.236368, 0.236349, 0.134469, 0.144048, 0.207752, 0.207902
3, 8, 10, 0.133133, 0.1427, 0.212086, 0.212625, 0.133492, 0.143062, 0.212482, 0.213031, 0.129158, 0.13874, 0.20224, 0.202842
3, 7, 10, 0.189371, 0.198449, 0.293614, 0.293877, 0.188608, 0.197687, 0.291864, 0.292128, 0.18249, 0.191567, 0.279453, 0.279725
2, 8, 10, 0.132427, 0.143202, 0.206792, 0.207915, 0.130986, 0.141764, 0.203499, 0.204661, 0.130998, 0.141775, 0.203446, 0.204606
2, 8, 9, 0.116723, 0.126629, 0.203873, 0.204063, 0.112569, 0.122487, 0.189632, 0.189918, 0.110461, 0.120405, 0.179566, 0.179963
2, 7, 10, 0.150769, 0.160909, 0.225287, 0.226002, 0.151178, 0.161317, 0.225793, 0.226507, 0.151163, 0.161302, 0.225755, 0.226469
2, 7, 9, 0.132228, 0.141016, 0.22746, 0.226961, 0.12582, 0.134716, 0.206799, 0.206549, 0.119817, 0.128865, 0.183724, 0.183875
2, 5, 10, 0.159956, 0.170159, 0.239858, 0.240815, 0.159175, 0.169377, 0.238071, 0.239046, 0.159257, 0.169459, 0.238164, 0.239136
2, 5, 9, 0.165506, 0.174471, 0.30647, 0.305744, 0.142026, 0.151304, 0.239718, 0.239713, 0.134605, 0.144023, 0.212083, 0.212498
2, 5, 8, 0.176677, 0.18726, 0.268315, 0.269217, 0.172821, 0.183407, 0.260348, 0.26132, 0.172997, 0.183582, 0.260538, 0.261506
2, 4, 10, 0.169714, 0.179816, 0.252326, 0.252882, 0.169737, 0.179839, 0.252364, 0.252917, 0.170301, 0.180402, 0.252856, 0.253407
2, 4, 9, 0.158543, 0.167041, 0.252027, 0.251984, 0.157749, 0.166258, 0.248657, 0.248655, 0.156661, 0.165186, 0.245445, 0.245479
2, 4, 8, 0.158304, 0.168559, 0.238332, 0.239146, 0.157754, 0.16801, 0.236938, 0.237765, 0.157753, 0.168009, 0.236918, 0.237744
2, 4, 7, 0.181505, 0.190674, 0.272512, 0.272906, 0.181559, 0.190727, 0.272637, 0.273029, 0.181752, 0.190919, 0.272747, 0.273136
2, 3, 10, 0.115635, 0.125163, 0.175483, 0.175853, 0.114074, 0.123642, 0.170902, 0.171406, 0.113869, 0.123444, 0.170259, 0.170794
2, 3, 8, 0.124829, 0.134593, 0.194413, 0.194836, 0.118751, 0.128565, 0.180029, 0.180656, 0.117298, 0.127155, 0.175815, 0.176601
2, 3, 7, 0.119448, 0.128341, 0.179442, 0.179699, 0.118921, 0.127825, 0.178212, 0.1785, 0.118807, 0.127713, 0.17793, 0.178226
