1, 3, 4, 6, 7, 8, 9, 10, 11, 0.105672, 0.117213, 0.150484, 0.151829, 0.08536, 0.096817, 0.118718, 0.120303, 0.0854745, 0.0969342, 0.118898, 0.120483
1, 3, 4, 5, 7, 8, 9, 10, 11, 0.113677, 0.126585, 0.178624, 0.180229, 0.101249, 0.114101, 0.161607, 0.163365, 0.102029, 0.114882, 0.162855, 0.164601
1, 3, 4, 5, 6, 8, 9, 10, 11, 0.0900451, 0.101547, 0.129946, 0.131717, 0.0786067, 0.0900443, 0.112525, 0.114488, 0.0786531, 0.0900939, 0.112612, 0.114578
1, 3, 4, 5, 6, 7, 9, 10, 11, 0.102979, 0.11456, 0.146363, 0.147609, 0.0911824, 0.102723, 0.128017, 0.129457, 0.0913053, 0.102848, 0.128196, 0.129636
1, 3, 4, 5, 6, 7, 8, 10, 11, 0.127005, 0.138483, 0.198684, 0.200162, 0.106191, 0.117615, 0.170024, 0.17172, 0.107347, 0.118772, 0.172299, 0.173979
1, 3, 4, 5, 6, 7, 8, 9, 11, 0.0939006, 0.105098, 0.136225, 0.137733, 0.0846361, 0.0957892, 0.120679, 0.122384, 0.0846431, 0.0958011, 0.120693, 0.122401
1, 3, 4, 5, 6, 7, 8, 9, 10, 0.113589, 0.124525, 0.164082, 0.165067, 0.10333, 0.114241, 0.146923, 0.148113, 0.103511, 0.114418, 0.147144, 0.148329
1, 2, 5, 6, 7, 8, 9, 10, 11, 0.0931814, 0.104872, 0.136876, 0.138791, 0.0778223, 0.089456, 0.113194, 0.11541, 0.077969, 0.089585, 0.113387, 0.115579
1, 2, 4, 6, 7, 8, 9, 10, 11, 0.0944114, 0.106085, 0.138413, 0.140071, 0.0824782, 0.0940942, 0.118403, 0.120248, 0.0825058, 0.0941143, 0.118448, 0.120283
1, 2, 4, 5, 7, 8, 9, 10, 11, 0.109655, 0.122494, 0.187945, 0.189539, 0.103231, 0.116027, 0.171774, 0.173534, 0.103503, 0.116299, 0.17157, 0.173343
1, 2, 4, 5, 6, 8, 9, 10, 11, 0.0798402, 0.0911555, 0.119445, 0.121397, 0.0749543, 0.0862316, 0.110304, 0.112402, 0.0752926, 0.0865558, 0.111019, 0.113086
1, 2, 4, 5, 6, 7, 9, 10, 11, 0.0929617, 0.104354, 0.136077, 0.137534, 0.0872551, 0.0986273, 0.125696, 0.127294, 0.0875556, 0.0989196, 0.12624, 0.127825
1, 2, 4, 5, 6, 7, 8, 10, 11, 0.125372, 0.136857, 0.217219, 0.21857, 0.111568, 0.123018, 0.189384, 0.190979, 0.111367, 0.122816, 0.188417, 0.190037
1, 2, 4, 5, 6, 7, 8, 9, 11, 0.087521, 0.0984487, 0.131575, 0.13319, 0.0825466, 0.0934529, 0.121528, 0.123292, 0.0827946, 0.0936929, 0.122039, 0.123789
1, 2, 4, 5, 6, 7, 8, 9, 10, 0.105138, 0.115809, 0.15588, 0.157037, 0.0995631, 0.110225, 0.14472, 0.146036, 0.0996947, 0.110352, 0.145008, 0.146318
1, 2, 3, 6, 7, 8, 9, 10, 11, 0.101739, 0.112806, 0.145155, 0.146559, 0.0846091, 0.0956232, 0.119028, 0.120693, 0.0846215, 0.095639, 0.119057, 0.120723
1, 2, 3, 5, 7, 8, 9, 10, 11, 0.106728, 0.118976, 0.16913, 0.170781, 0.0956241, 0.107839, 0.153942, 0.155777, 0.0957731, 0.107989, 0.154167, 0.156003
1, 2, 3, 5, 6, 8, 9, 10, 11, 0.0845252, 0.0952872, 0.121589, 0.123339, 0.0750201, 0.085749, 0.107575, 0.109542, 0.0750785, 0.0858087, 0.10765, 0.109616
1, 2, 3, 5, 6, 7, 9, 10, 11, 0.0951804, 0.106012, 0.134174, 0.135488, 0.0852312, 0.0960497, 0.119308, 0.120829, 0.0852736, 0.0960963, 0.11935, 0.120875
1, 2, 3, 5, 6, 7, 8, 10, 11, 0.119459, 0.130374, 0.189203, 0.190695, 0.10164, 0.112536, 0.164305, 0.16605, 0.101673, 0.112572, 0.164602, 0.166352
1, 2, 3, 5, 6, 7, 8, 9, 11, 0.0858016, 0.0961912, 0.123345, 0.12489, 0.0788885, 0.0892575, 0.11247, 0.114201, 0.078893, 0.0892678, 0.112447, 0.114184
1, 2, 3, 5, 6, 7, 8, 9, 10, 0.105002, 0.115093, 0.150281, 0.151305, 0.0973947, 0.107483, 0.137974, 0.139186, 0.0974547, 0.107546, 0.138043, 0.139257
1, 2, 3, 4, 7, 8, 9, 10, 11, 0.109698, 0.122038, 0.173413, 0.174835, 0.100663, 0.112959, 0.160057, 0.161575, 0.100767, 0.113065, 0.160251, 0.16177
1, 2, 3, 4, 6, 8, 9, 10, 11, 0.0880902, 0.0988219, 0.126698, 0.128145, 0.0805048, 0.0912035, 0.114353, 0.115953, 0.0805504, 0.091245, 0.114453, 0.116041
1, 2, 3, 4, 6, 7, 9, 10, 11, 0.0989761, 0.109583, 0.139307, 0.140207, 0.0909572, 0.101549, 0.126587, 0.12761, 0.0909329, 0.10153, 0.12655, 0.127579
1, 2, 3, 4, 6, 7, 8, 10, 11, 0.124912, 0.135843, 0.196804, 0.198022, 0.109675, 0.120574, 0.174882, 0.176239, 0.110157, 0.121055, 0.176085, 0.177436
1, 2, 3, 4, 6, 7, 8, 9, 11, 0.0896655, 0.0999565, 0.128531, 0.129727, 0.0843834, 0.0946562, 0.119405, 0.120723, 0.0843561, 0.0946358, 0.119375, 0.1207
1, 2, 3, 4, 6, 7, 8, 9, 10, 0.10851, 0.118379, 0.154765, 0.155386, 0.102681, 0.112547, 0.144528, 0.145264, 0.10264, 0.112511, 0.144486, 0.145228
1, 2, 3, 4, 5, 8, 9, 10, 11, 0.100968, 0.112801, 0.163522, 0.165099, 0.0964431, 0.108256, 0.157604, 0.159242, 0.0968933, 0.108707, 0.158272, 0.159907
1, 2, 3, 4, 5, 7, 9, 10, 11, 0.112348, 0.124405, 0.177374, 0.178536, 0.107022, 0.119068, 0.169831, 0.171047, 0.107119, 0.119168, 0.169934, 0.171153
1, 2, 3, 4, 5, 7, 8, 10, 11, 0.126642, 0.13859, 0.201624, 0.203141, 0.112613, 0.12456, 0.182232, 0.183821, 0.112367, 0.124311, 0.182317, 0.183905
1, 2, 3, 4, 5, 7, 8, 9, 11, 0.103458, 0.114994, 0.167937, 0.169279, 0.100091, 0.111617, 0.162346, 0.163738, 0.100568, 0.112094, 0.163147, 0.164534
1, 2, 3, 4, 5, 7, 8, 9, 10, 0.124938, 0.13622, 0.198101, 0.198908, 0.120507, 0.131787, 0.19091, 0.191766, 0.121114, 0.132386, 0.19181, 0.192653
1, 2, 3, 4, 5, 6, 9, 10, 11, 0.0878834, 0.0982038, 0.126287, 0.127491, 0.0842627, 0.0945914, 0.120327, 0.121641, 0.0842575, 0.0945898, 0.120316, 0.121634
1, 2, 3, 4, 5, 6, 8, 10, 11, 0.112957, 0.123507, 0.182724, 0.184194, 0.101221, 0.111766, 0.165939, 0.16757, 0.10125, 0.111798, 0.166273, 0.167906
1, 2, 3, 4, 5, 6, 8, 9, 11, 0.0820646, 0.0919751, 0.120438, 0.121856, 0.0800511, 0.0899599, 0.116528, 0.118039, 0.0799095, 0.0898232, 0.116304, 0.117823
1, 2, 3, 4, 5, 6, 8, 9, 10, 0.0981528, 0.107709, 0.142589, 0.14351, 0.094887, 0.104456, 0.136454, 0.137476, 0.0948518, 0.10442, 0.136406, 0.137427
1, 2, 3, 4, 5, 6, 7, 10, 11, 0.124625, 0.135296, 0.196971, 0.197997, 0.113576, 0.124244, 0.18133, 0.182432, 0.113577, 0.124249, 0.18154, 0.182645
1, 2, 3, 4, 5, 6, 7, 9, 11, 0.0937331, 0.103442, 0.135132, 0.135898, 0.090902, 0.100634, 0.13001, 0.130891, 0.0909698, 0.100688, 0.130092, 0.130963
1, 2, 3, 4, 5, 6, 7, 9, 10, 0.124839, 0.13376, 0.179703, 0.179777, 0.122613, 0.131564, 0.174985, 0.175161, 0.12241, 0.131367, 0.17467, 0.174854
1, 2, 3, 4, 5, 6, 7, 8, 11, 0.117978, 0.128215, 0.19078, 0.192035, 0.109882, 0.120116, 0.178103, 0.17944, 0.110545, 0.120772, 0.17963, 0.180956
1, 2, 3, 4, 5, 6, 7, 8, 10, 0.134742, 0.144671, 0.214498, 0.215241, 0.125081, 0.135014, 0.199129, 0.199941, 0.126109, 0.136031, 0.20119, 0.201991
1, 2, 3, 4, 5, 6, 7, 8, 9, 0.113248, 0.122076, 0.166721, 0.167154, 0.108223, 0.11707, 0.157397, 0.157936, 0.108375, 0.11721, 0.157722, 0.158257
0, 4, 5, 6, 7, 8, 9, 10, 11, 0.102536, 0.114683, 0.149683, 0.151481, 0.0857154, 0.0977694, 0.122992, 0.125008, 0.0859082, 0.0979663, 0.123373, 0.125387
0, 3, 5, 6, 7, 8, 9, 10, 11, 0.109013, 0.120331, 0.15561, 0.15707, 0.0869663, 0.0982211, 0.122471, 0.12421, 0.0871617, 0.0984236, 0.122786, 0.124527
0, 3, 4, 6, 7, 8, 9, 10, 11, 0.109866, 0.120929, 0.15645, 0.157613, 0.0897247, 0.100696, 0.125866, 0.127175, 0.0899556, 0.100938, 0.126231, 0.127549
0, 3, 4, 5, 7, 8, 9, 10, 11, 0.117775, 0.130266, 0.184731, 0.186155, 0.105308, 0.117749, 0.16856, 0.170089, 0.10576, 0.118201, 0.169563, 0.171081
0, 3, 4, 5, 6, 8, 9, 10, 11, 0.0935942, 0.104661, 0.134899, 0.136509, 0.0828123, 0.0938074, 0.119499, 0.121212, 0.0828273, 0.0938331, 0.119538, 0.121262
0, 3, 4, 5, 6, 7, 9, 10, 11, 0.10695, 0.118065, 0.152062, 0.153113, 0.0957324, 0.1068, 0.135425, 0.136588, 0.0957596, 0.106835, 0.135482, 0.136653
0, 3, 4, 5, 6, 7, 8, 10, 11, 0.129325, 0.14034, 0.201554, 0.202847, 0.108608, 0.119571, 0.173211, 0.174673, 0.110087, 0.121052, 0.176189, 0.177632
0, 3, 4, 5, 6, 7, 8, 9, 11, 0.0977186, 0.108462, 0.141747, 0.14306, 0.0892413, 0.0999352, 0.128251, 0.129675, 0.0892803, 0.099982, 0.128352, 0.129783
0, 3, 4, 5, 6, 7, 8, 9, 10, 0.117417, 0.127899, 0.169738, 0.170511, 0.108098, 0.118549, 0.15488, 0.155764, 0.108286, 0.118737, 0.155105, 0.155989
0, 2, 5, 6, 7, 8, 9, 10, 11, 0.0937014, 0.105127, 0.136012, 0.137868, 0.0777238, 0.0890883, 0.111475, 0.113609, 0.0777836, 0.0891502, 0.111573, 0.113707
0, 2, 4, 6, 7, 8, 9, 10, 11, 0.0943219, 0.105741, 0.136525, 0.138162, 0.0814265, 0.092767, 0.115517, 0.117311, 0.0814072, 0.0927522, 0.115509, 0.117307
0, 2, 4, 5, 7, 8, 9, 10, 11, 0.105451, 0.117997, 0.172242, 0.173988, 0.100449, 0.112954, 0.164674, 0.166458, 0.101603, 0.114107, 0.166284, 0.16805
0, 2, 4, 5, 6, 8, 9, 10, 11, 0.0795769, 0.0906373, 0.117014, 0.118963, 0.0744656, 0.0854746, 0.108438, 0.110478, 0.0744429, 0.0854554, 0.10841, 0.110455
0, 2, 4, 5, 6, 7, 9, 10, 11, 0.0929606, 0.104066, 0.134254, 0.135643, 0.0869434, 0.0980231, 0.124022, 0.125517, 0.0869959, 0.0980752, 0.124108, 0.125602
0, 2, 4, 5, 6, 7, 8, 10, 11, 0.121153, 0.132287, 0.19651, 0.198035, 0.108974, 0.120076, 0.180541, 0.182143, 0.109954, 0.121056, 0.18223, 0.183823
0, 2, 4, 5, 6, 7, 8, 9, 11, 0.0866563, 0.0973202, 0.128243, 0.12982, 0.0818654, 0.0925006, 0.1192, 0.120886, 0.0818832, 0.0925148, 0.11927, 0.120953
0, 2, 4, 5, 6, 7, 8, 9, 10, 0.10492, 0.115289, 0.153751, 0.154823, 0.0991644, 0.109521, 0.142983, 0.144179, 0.0991665, 0.109526, 0.143046, 0.144242
0, 2, 3, 6, 7, 8, 9, 10, 11, 0.10521, 0.115888, 0.149882, 0.151127, 0.0868718, 0.0974973, 0.121837, 0.1233, 0.0869247, 0.0975566, 0.121904, 0.123372
0, 2, 3, 5, 7, 8, 9, 10, 11, 0.10943, 0.121316, 0.172472, 0.173965, 0.0971381, 0.108995, 0.155519, 0.157197, 0.0974354, 0.109293, 0.156109, 0.157783
0, 2, 3, 5, 6, 8, 9, 10, 11, 0.0874899, 0.0979162, 0.125475, 0.127097, 0.0773309, 0.0877228, 0.110595, 0.112389, 0.0774262, 0.0878234, 0.110731, 0.112528
0, 2, 3, 5, 6, 7, 9, 10, 11, 0.0984531, 0.10893, 0.138759, 0.139885, 0.0877362, 0.0981951, 0.122593, 0.123892, 0.0879024, 0.0983646, 0.12282, 0.12412
0, 2, 3, 5, 6, 7, 8, 10, 11, 0.121476, 0.131992, 0.191032, 0.192381, 0.102846, 0.113337, 0.16514, 0.166701, 0.103724, 0.114215, 0.166978, 0.168529
0, 2, 3, 5, 6, 7, 8, 9, 11, 0.0889109, 0.0989522, 0.127644, 0.129001, 0.0814742, 0.0914918, 0.115889, 0.117398, 0.0815461, 0.0915693, 0.115985, 0.117498
0, 2, 3, 5, 6, 7, 8, 9, 10, 0.108022, 0.117757, 0.154549, 0.15537, 0.0999305, 0.109658, 0.14148, 0.142451, 0.100017, 0.109742, 0.141586, 0.142552
0, 2, 3, 4, 7, 8, 9, 10, 11, 0.112115, 0.124074, 0.176329, 0.177603, 0.101603, 0.113521, 0.16099, 0.162366, 0.101911, 0.11383, 0.161641, 0.163014
0, 2, 3, 4, 6, 8, 9, 10, 11, 0.0903083, 0.100686, 0.129448, 0.130795, 0.0819035, 0.0922304, 0.116109, 0.11755, 0.081936, 0.0922712, 0.116171, 0.117619
0, 2, 3, 4, 6, 7, 9, 10, 11, 0.101668, 0.111898, 0.142987, 0.143712, 0.0926204, 0.102822, 0.128726, 0.129541, 0.094939, 0.105115, 0.132115, 0.132891
0, 2, 3, 4, 6, 7, 8, 10, 11, 0.126495, 0.13702, 0.198221, 0.199295, 0.10998, 0.120464, 0.17441, 0.175605, 0.109983, 0.120474, 0.174862, 0.17606
0, 2, 3, 4, 6, 7, 8, 9, 11, 0.0921896, 0.102114, 0.131981, 0.133006, 0.0861908, 0.0960845, 0.121778, 0.122893, 0.0862075, 0.096111, 0.121809, 0.122934
0, 2, 3, 4, 6, 7, 8, 9, 10, 0.111008, 0.120503, 0.158248, 0.158678, 0.104491, 0.11397, 0.147041, 0.147553, 0.104543, 0.114028, 0.147139, 0.147656
0, 2, 3, 4, 5, 8, 9, 10, 11, 0.102927, 0.114398, 0.165839, 0.167279, 0.0976542, 0.109106, 0.159106, 0.160606, 0.0978497, 0.109304, 0.159427, 0.160927
0, 2, 3, 4, 5, 7, 9, 10, 11, 0.114423, 0.126126, 0.179995, 0.180998, 0.108225, 0.119917, 0.171257, 0.17232, 0.108407, 0.120103, 0.171568, 0.172633
0, 2, 3, 4, 5, 7, 8, 10, 11, 0.125112, 0.136672, 0.198169, 0.199574, 0.111986, 0.123541, 0.17979, 0.181281, 0.111663, 0.123219, 0.179791, 0.181283
0, 2, 3, 4, 5, 7, 8, 9, 11, 0.10572, 0.116903, 0.170837, 0.172021, 0.101612, 0.112786, 0.16422, 0.16546, 0.102183, 0.113356, 0.165262, 0.166494
0, 2, 3, 4, 5, 7, 8, 9, 10, 0.12676, 0.137699, 0.20047, 0.20111, 0.121636, 0.132572, 0.19235, 0.193042, 0.122225, 0.133155, 0.193252, 0.19393
0, 2, 3, 4, 5, 6, 9, 10, 11, 0.0897617, 0.0997652, 0.128718, 0.129786, 0.0860022, 0.0959978, 0.122739, 0.123874, 0.0860673, 0.096065, 0.122832, 0.123969
0, 2, 3, 4, 5, 6, 8, 10, 11, 0.114178, 0.124343, 0.183058, 0.184428, 0.102061, 0.112211, 0.166271, 0.167749, 0.10202, 0.112173, 0.166477, 0.167959
0, 2, 3, 4, 5, 6, 8, 9, 11, 0.0838335, 0.0934284, 0.122717, 0.123999, 0.0819444, 0.0915214, 0.11919, 0.120519, 0.0818139, 0.0913981, 0.118999, 0.120337
0, 2, 3, 4, 5, 6, 8, 9, 10, 0.100139, 0.109378, 0.145274, 0.146036, 0.0968019, 0.106039, 0.139222, 0.140044, 0.0968464, 0.106082, 0.139292, 0.140114
0, 2, 3, 4, 5, 6, 7, 10, 11, 0.12598, 0.136263, 0.198227, 0.19908, 0.114308, 0.124585, 0.181536, 0.182465, 0.115248, 0.125512, 0.183395, 0.184303
0, 2, 3, 4, 5, 6, 7, 9, 11, 0.0961174, 0.105496, 0.138487, 0.139065, 0.0930511, 0.102441, 0.133004, 0.133665, 0.0930808, 0.10247, 0.13305, 0.133712
0, 2, 3, 4, 5, 6, 7, 9, 10, 0.127013, 0.135594, 0.182837, 0.182704, 0.124501, 0.133097, 0.177755, 0.177692, 0.124382, 0.13297, 0.177601, 0.177533
0, 2, 3, 4, 5, 6, 7, 8, 11, 0.119246, 0.129094, 0.191897, 0.192982, 0.110654, 0.120493, 0.178469, 0.179633, 0.111488, 0.121322, 0.18033, 0.181479
0, 2, 3, 4, 5, 6, 7, 8, 10, 0.135862, 0.145414, 0.215468, 0.216029, 0.1261, 0.135653, 0.199901, 0.20052, 0.126196, 0.135752, 0.200306, 0.200925
0, 2, 3, 4, 5, 6, 7, 8, 9, 0.115626, 0.124122, 0.170218, 0.170438, 0.110533, 0.119035, 0.160864, 0.16115, 0.110647, 0.11915, 0.161126, 0.161414
0, 1, 5, 6, 7, 8, 9, 10, 11, 0.0964908, 0.10828, 0.139016, 0.14093, 0.0795117, 0.0912474, 0.11322, 0.115448, 0.0795693, 0.0913058, 0.113311, 0.115537
0, 1, 4, 6, 7, 8, 9, 10, 11, 0.0970928, 0.108824, 0.139504, 0.141175, 0.0828264, 0.0944864, 0.116623, 0.118492, 0.0828568, 0.0945189, 0.116682, 0.118551
0, 1, 4, 5, 7, 8, 9, 10, 11, 0.108777, 0.121711, 0.176439, 0.178253, 0.101433, 0.114326, 0.165443, 0.167372, 0.102355, 0.115248, 0.16686, 0.168776
0, 1, 4, 5, 6, 8, 9, 10, 11, 0.0814112, 0.0928132, 0.118313, 0.120333, 0.0751121, 0.0864668, 0.108169, 0.110328, 0.0751234, 0.08648, 0.108204, 0.110363
0, 1, 4, 5, 6, 7, 9, 10, 11, 0.0949144, 0.106382, 0.135692, 0.137167, 0.0877427, 0.0991829, 0.124016, 0.125632, 0.0877829, 0.0992254, 0.124071, 0.125689
0, 1, 4, 5, 6, 7, 8, 10, 11, 0.123112, 0.134612, 0.198827, 0.200408, 0.109145, 0.120619, 0.179887, 0.181636, 0.109373, 0.120848, 0.180642, 0.182388
0, 1, 4, 5, 6, 7, 8, 9, 11, 0.0879717, 0.098997, 0.128673, 0.130349, 0.0824153, 0.0934126, 0.118844, 0.120661, 0.0823868, 0.0933885, 0.118817, 0.120639
0, 1, 4, 5, 6, 7, 8, 9, 10, 0.106682, 0.117418, 0.154844, 0.156013, 0.100486, 0.111207, 0.143865, 0.145175, 0.10054, 0.111256, 0.143939, 0.145245
0, 1, 3, 6, 7, 8, 9, 10, 11, 0.109259, 0.12026, 0.154872, 0.156137, 0.0902871, 0.101241, 0.125987, 0.127482, 0.0903035, 0.101262, 0.125993, 0.127491
0, 1, 3, 5, 7, 8, 9, 10, 11, 0.113444, 0.125708, 0.177302, 0.178849, 0.0996075, 0.111846, 0.158112, 0.159887, 0.0999983, 0.112237, 0.158848, 0.160615
0, 1, 3, 5, 6, 8, 9, 10, 11, 0.0904324, 0.101219, 0.128449, 0.130135, 0.0794544, 0.0902125, 0.112412, 0.1143, 0.079541, 0.0903021, 0.112533, 0.114423
0, 1, 3, 5, 6, 7, 9, 10, 11, 0.101436, 0.11226, 0.141688, 0.142874, 0.0898131, 0.100621, 0.124295, 0.125677, 0.0899764, 0.100787, 0.124515, 0.125898
0, 1, 3, 5, 6, 7, 8, 10, 11, 0.125682, 0.136555, 0.196851, 0.19822, 0.105494, 0.116344, 0.168361, 0.169985, 0.105857, 0.116711, 0.169365, 0.170985
0, 1, 3, 5, 6, 7, 8, 9, 11, 0.0913832, 0.101784, 0.129793, 0.131223, 0.0833645, 0.0937455, 0.117357, 0.11896, 0.0834332, 0.09382, 0.117447, 0.119054
0, 1, 3, 5, 6, 7, 8, 9, 10, 0.110534, 0.120618, 0.156614, 0.15751, 0.10213, 0.112207, 0.143306, 0.144364, 0.102211, 0.112294, 0.143427, 0.144488
0, 1, 3, 4, 7, 8, 9, 10, 11, 0.116128, 0.128435, 0.181131, 0.182445, 0.103822, 0.116089, 0.163194, 0.164656, 0.104104, 0.116375, 0.16378, 0.165239
0, 1, 3, 4, 6, 8, 9, 10, 11, 0.0931054, 0.10379, 0.132148, 0.133526, 0.083637, 0.0942773, 0.117248, 0.118754, 0.083673, 0.0943202, 0.117313, 0.118825
0, 1, 3, 4, 6, 7, 9, 10, 11, 0.104547, 0.115082, 0.14574, 0.1465, 0.0944339, 0.104942, 0.129999, 0.130874, 0.094477, 0.104993, 0.13007, 0.130952
0, 1, 3, 4, 6, 7, 8, 10, 11, 0.130785, 0.14162, 0.204238, 0.205311, 0.112667, 0.123464, 0.177786, 0.179022, 0.112742, 0.123549, 0.178333, 0.179572
0, 1, 3, 4, 6, 7, 8, 9, 11, 0.0945282, 0.104762, 0.133891, 0.13496, 0.0878155, 0.0980217, 0.122785, 0.123967, 0.0879367, 0.0981386, 0.122963, 0.124139
0, 1, 3, 4, 6, 7, 8, 9, 10, 0.113397, 0.1232, 0.160099, 0.160579, 0.10642, 0.116208, 0.148414, 0.148989, 0.106464, 0.11626, 0.148501, 0.149082
0, 1, 3, 4, 5, 8, 9, 10, 11, 0.105804, 0.117642, 0.168683, 0.170203, 0.0990654, 0.110885, 0.159876, 0.161502, 0.0992565, 0.111079, 0.160172, 0.161798
0, 1, 3, 4, 5, 7, 9, 10, 11, 0.117671, 0.129739, 0.183444, 0.184518, 0.109911, 0.121969, 0.172482, 0.173659, 0.110366, 0.122417, 0.173279, 0.174441
0, 1, 3, 4, 5, 7, 8, 10, 11, 0.127616, 0.139537, 0.201649, 0.203112, 0.114136, 0.126053, 0.182396, 0.183991, 0.117349, 0.129264, 0.187783, 0.18935
0, 1, 3, 4, 5, 7, 8, 9, 11, 0.10854, 0.120099, 0.173711, 0.174977, 0.103147, 0.114697, 0.165288, 0.166651, 0.103803, 0.115355, 0.166463, 0.167816
0, 1, 3, 4, 5, 7, 8, 9, 10, 0.129775, 0.14108, 0.203556, 0.204277, 0.123639, 0.134941, 0.194082, 0.194886, 0.123823, 0.135119, 0.194332, 0.195125
0, 1, 3, 4, 5, 6, 9, 10, 11, 0.0913539, 0.101693, 0.129193, 0.130342, 0.0869137, 0.0972438, 0.122385, 0.123623, 0.0869456, 0.0972832, 0.122438, 0.123683
0, 1, 3, 4, 5, 6, 8, 10, 11, 0.116973, 0.127489, 0.186491, 0.187904, 0.103491, 0.11399, 0.167424, 0.168999, 0.103521, 0.114028, 0.167739, 0.169318
0, 1, 3, 4, 5, 6, 8, 9, 11, 0.0850283, 0.0949681, 0.122545, 0.123926, 0.0827677, 0.0926919, 0.11872, 0.120167, 0.0826119, 0.0925374, 0.118479, 0.119929
0, 1, 3, 4, 5, 6, 8, 9, 10, 0.101548, 0.111129, 0.145394, 0.146255, 0.098048, 0.107625, 0.139398, 0.140328, 0.0980668, 0.107649, 0.139426, 0.140361
0, 1, 3, 4, 5, 6, 7, 10, 11, 0.128829, 0.139462, 0.201818, 0.202718, 0.115857, 0.126484, 0.182906, 0.18393, 0.116346, 0.126961, 0.184062, 0.185068
0, 1, 3, 4, 5, 6, 7, 9, 11, 0.097743, 0.10746, 0.139062, 0.139731, 0.0943863, 0.104113, 0.133431, 0.134192, 0.0944326, 0.104165, 0.133501, 0.134269
0, 1, 3, 4, 5, 6, 7, 9, 10, 0.128691, 0.13759, 0.183322, 0.183277, 0.126273, 0.135183, 0.178707, 0.178731, 0.126144, 0.135045, 0.178537, 0.178555
0, 1, 3, 4, 5, 6, 7, 8, 11, 0.121911, 0.132119, 0.195209, 0.196349, 0.112238, 0.122438, 0.180014, 0.181276, 0.113117, 0.123313, 0.181927, 0.183173
0, 1, 3, 4, 5, 6, 7, 8, 10, 0.138227, 0.148132, 0.218231, 0.218856, 0.127667, 0.137572, 0.201262, 0.201981, 0.128108, 0.138004, 0.202326, 0.203035
0, 1, 3, 4, 5, 6, 7, 8, 9, 0.117195, 0.126026, 0.17064, 0.170961, 0.112445, 0.12128, 0.162196, 0.162578, 0.11264, 0.121467, 0.162584, 0.162961
0, 1, 2, 6, 7, 8, 9, 10, 11, 0.0988347, 0.109758, 0.144159, 0.145665, 0.0878294, 0.0987123, 0.127618, 0.129213, 0.0878145, 0.0986968, 0.127611, 0.129205
0, 1, 2, 5, 7, 8, 9, 10, 11, 0.109196, 0.121168, 0.179453, 0.181006, 0.102417, 0.114368, 0.170036, 0.171661, 0.102747, 0.114699, 0.170743, 0.172364
0, 1, 2, 5, 6, 8, 9, 10, 11, 0.0818339, 0.0922809, 0.120788, 0.122568, 0.0779932, 0.0884203, 0.115406, 0.11723, 0.0780099, 0.088436, 0.115429, 0.11725
